# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1064at3193	Missing
109045at3193	Complete	Chr11	40370782	40335860	-	1301.3	768	https://www.orthodb.org/?query=109045at3193	tetratricopeptide repeat protein
110301at3193	Complete	Chr06	34059901	34064995	+	1160.5	958	https://www.orthodb.org/?query=110301at3193	formin-binding protein 4
114704at3193	Complete	Chr08	6120510	6124116	+	313.8	200	https://www.orthodb.org/?query=114704at3193	Dcl protein
142312at3193	Complete	Chr28	569742	567957	-	180.1	89	https://www.orthodb.org/?query=142312at3193	NADH dehydrogenase ubiquinone iron-sulfur protein 6
143631at3193	Complete	Chr28	2614055	2617831	+	1402.8	717	https://www.orthodb.org/?query=143631at3193	Dipeptidyl peptidase
146317at3193	Complete	Chr24	28631770	28635002	+	926.1	519	https://www.orthodb.org/?query=146317at3193	E3 ubiquitin-protein ligase
147136at3193	Missing
147154at3193	Complete	Chr19	9035745	9055251	+	229.1	133	https://www.orthodb.org/?query=147154at3193	uncharacterized protein At5g50100, mitochondrial
147155at3193	Complete	Chr06	29939139	29941090	+	312.3	187	https://www.orthodb.org/?query=147155at3193	Heat shock protein
147178at3193	Complete	Chr11	7985254	7980480	-	1507.5	695	https://www.orthodb.org/?query=147178at3193	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
147375at3193	Complete	Chr26	3138605	3137116	-	183.2	101	https://www.orthodb.org/?query=147375at3193	membrane magnesium transporter
147532at3193	Missing
148083at3193	Complete	Chr19	1642170	1638896	-	658.8	391	https://www.orthodb.org/?query=148083at3193	f-box/wd-40 repeat-containing protein
148123at3193	Complete	Chr11	5324004	5321032	-	314.5	157	https://www.orthodb.org/?query=148123at3193	PITH domain-containing protein
148833at3193	Complete	Chr19	48990	47160	-	323.7	187	https://www.orthodb.org/?query=148833at3193	chaperone binding / ATPase activator
149889at3193	Complete	Chr28	4251740	4250208	-	451.2	238	https://www.orthodb.org/?query=149889at3193	pentatricopeptide repeat-containing protein
149917at3193	Complete	Chr08	9327168	9337853	+	909.2	508	https://www.orthodb.org/?query=149917at3193	DNA cross-link repair protein
150224at3193	Complete	Chr10	8316354	8313407	-	395.8	218	https://www.orthodb.org/?query=150224at3193	Histidine phosphatase superfamily, clade-1
151298at3193	Complete	Chr10	9075314	9073476	-	244.2	122	https://www.orthodb.org/?query=151298at3193	chromatin-remodeling complex subunit
151317at3193	Complete	Chr11	15296839	15293443	-	741.9	352	https://www.orthodb.org/?query=151317at3193	chloroplast stem-loop binding protein of 41 kDa b chloroplastic
151815at3193	Complete	Chr15	3705321	3703500	-	295.7	187	https://www.orthodb.org/?query=151815at3193	tRNA/rRNA methyltransferase
152842at3193	Missing
153106at3193	Complete	Chr04	2743450	2744461	+	514.5	318	https://www.orthodb.org/?query=153106at3193	Cytochrome P450
153444at3193	Complete	Chr10	2794680	2791000	-	419.4	182	https://www.orthodb.org/?query=153444at3193	peptidyl-prolyl cis-trans isomerase
153673at3193	Missing
153743at3193	Complete	Chr26	9579588	9582513	+	584.1	319	https://www.orthodb.org/?query=153743at3193	F-box protein
153884at3193	Complete	Chr19	6312543	6313742	+	116.8	83	https://www.orthodb.org/?query=153884at3193	centromere protein x
155188at3193	Complete	Chr28	9150301	9146341	-	906.5	591	https://www.orthodb.org/?query=155188at3193	Mini-chromosome maintenance complex-binding protein
155806at3193	Complete	Chr01	26056122	26059581	+	328.2	205	https://www.orthodb.org/?query=155806at3193	methyltransferase-like protein 23-like protein
155926at3193	Complete	Chr18	8564881	8560380	-	664.5	357	https://www.orthodb.org/?query=155926at3193	Poly(U)-specific endoribonuclease
156176at3193	Complete	Chr19	38845923	38848062	+	1048.4	582	https://www.orthodb.org/?query=156176at3193	pentatricopeptide repeat-containing protein
156247at3193	Complete	Chr15	3547519	3544738	-	466.3	276	https://www.orthodb.org/?query=156247at3193	RING finger and CHY zinc finger domain-containing protein
156574at3193	Missing
157562at3193	Complete	Chr10	1458648	1458096	-	259.8	145	https://www.orthodb.org/?query=157562at3193	Thymocyte nuclear protein
157962at3193	Complete	Chr22	31562081	31558378	-	160.3	94	https://www.orthodb.org/?query=157962at3193	TRANSMEMBRANE PROTEIN 256
158446at3193	Missing
158863at3193	Missing
159205at3193	Complete	Chr28	9243101	9246538	+	396.2	231	https://www.orthodb.org/?query=159205at3193	Reticulon-like protein
159481at3193	Complete	Chr08	15204299	15202466	-	1029.8	579	https://www.orthodb.org/?query=159481at3193	pentatricopeptide repeat-containing protein
159880at3193	Missing
159963at3193	Complete	Chr18	20236046	20238137	+	1176.1	673	https://www.orthodb.org/?query=159963at3193	Pentatricopeptide repeat-containing protein
160053at3193	Complete	Chr22	9676837	9686671	+	862.7	545	https://www.orthodb.org/?query=160053at3193	pentatricopeptide repeat-containing protein
160138at3193	Complete	Chr19	4981720	4986734	+	708.7	358	https://www.orthodb.org/?query=160138at3193	Ubiquitin-like modifier-activating enzyme
160328at3193	Complete	Chr11	8434721	8432531	-	263.2	141	https://www.orthodb.org/?query=160328at3193	Protein disulfide-isomerase
161420at3193	Complete	Chr10	8173051	8175538	+	1383.1	821	https://www.orthodb.org/?query=161420at3193	Pentatricopeptide repeat-containing protein
161610at3193	Complete	Chr28	10588576	10632352	+	1230.0	728	https://www.orthodb.org/?query=161610at3193	nuclear pore complex protein
162301at3193	Complete	Chr10	762499	760199	-	745.3	461	https://www.orthodb.org/?query=162301at3193	Zinc knuckle CCHC-type family protein
162497at3193	Fragmented	Chr10	18362167	18357822	-	659.5	316	https://www.orthodb.org/?query=162497at3193	WD repeat-containing protein 13
162511at3193	Complete	Chr24	10573721	10576493	+	715.9	392	https://www.orthodb.org/?query=162511at3193	photosynthetic NDH subunit of subcomplex B 1
164035at3193	Complete	Chr06	30918499	30913886	-	964.8	520	https://www.orthodb.org/?query=164035at3193	ap-5 complex subunit zeta-1
164345at3193	Complete	Chr08	18696973	18705681	+	1133.4	610	https://www.orthodb.org/?query=164345at3193	Pentatricopeptide repeat-containing protein
164609at3193	Complete	Chr04	30058277	30066569	+	1719.1	1019	https://www.orthodb.org/?query=164609at3193	AAA domain-containing protein
164676at3193	Complete	Chr11	13006973	13009043	+	731.1	406	https://www.orthodb.org/?query=164676at3193	Pentatricopeptide repeat-containing protein
165149at3193	Complete	Chr10	14671290	14669082	-	1082.3	713	https://www.orthodb.org/?query=165149at3193	Pentatricopeptide repeat-containing protein
166133at3193	Complete	Chr22	35676510	35674240	-	662.3	402	https://www.orthodb.org/?query=166133at3193	ALPHA- AND GAMMA-ADAPTIN-BINDING PROTEIN P34
167467at3193	Missing
168517at3193	Complete	Chr15	24126844	24129184	+	694.5	414	https://www.orthodb.org/?query=168517at3193	Pentatricopeptide repeat-containing protein
168591at3193	Missing
169145at3193	Complete	Chr24	8109181	8115500	+	1885.8	1142	https://www.orthodb.org/?query=169145at3193	Phox
169616at3193	Complete	Chr08	9241020	9237694	-	698.4	359	https://www.orthodb.org/?query=169616at3193	guanine nucleotide-binding protein subunit alpha
170158at3193	Complete	Chr26	30021250	30023489	+	287.0	180	https://www.orthodb.org/?query=170158at3193	TTHA0068-like domain containing protein
170334at3193	Complete	Chr04	19484507	19506903	+	1166.7	638	https://www.orthodb.org/?query=170334at3193	uncharacterized protein LOC121048798 isoform X1
170411at3193	Complete	Chr22	5271252	5284227	+	887.6	491	https://www.orthodb.org/?query=170411at3193	aarF domain-containing protein kinase 1
170513at3193	Complete	Chr13	1679182	1683969	+	982.5	521	https://www.orthodb.org/?query=170513at3193	4-coumarate:CoA ligase-like
170862at3193	Complete	Chr13	490549	492234	+	603.7	329	https://www.orthodb.org/?query=170862at3193	Inactive leucine-rich repeat receptor-like protein kinase CORYNE
171078at3193	Complete	Chr10	131921	126359	-	776.1	761	https://www.orthodb.org/?query=171078at3193	meiosis-specific protein
171390at3193	Duplicated	Chr28	20039166	20033053	-	620.1	465	https://www.orthodb.org/?query=171390at3193	acyl-CoA-binding domain-containing protein
171390at3193	Duplicated	Chr11	17923192	17911035	-	581.7	461	https://www.orthodb.org/?query=171390at3193	acyl-CoA-binding domain-containing protein
172439at3193	Missing
172901at3193	Complete	Chr11	17213917	17217232	+	532.7	300	https://www.orthodb.org/?query=172901at3193	cell cycle checkpoint control protein
173256at3193	Complete	Chr28	11628193	11625457	-	602.9	375	https://www.orthodb.org/?query=173256at3193	uncharacterized protein At2g39910
173351at3193	Complete	Chr15	11765543	11767914	+	290.3	232	https://www.orthodb.org/?query=173351at3193	uncharacterized protein LOC107466599 isoform X1
174449at3193	Complete	Chr15	712866	693784	-	892.8	573	https://www.orthodb.org/?query=174449at3193	Pentatricopeptide repeat-containing protein
175130at3193	Complete	Chr18	3248636	3253927	+	893.4	690	https://www.orthodb.org/?query=175130at3193	uncharacterized protein LOC132176588 isoform X1
175649at3193	Complete	Chr22	25342474	25340059	-	1180.3	752	https://www.orthodb.org/?query=175649at3193	Pentatricopeptide repeat-containing protein
176373at3193	Complete	Chr13	5781538	5774670	-	1254.9	683	https://www.orthodb.org/?query=176373at3193	Pentatricopeptide repeat-containing protein -mitochondrial
176449at3193	Complete	Chr13	5285344	5296298	+	791.0	454	https://www.orthodb.org/?query=176449at3193	Helicase
176472at3193	Complete	Chr11	3761653	3758641	-	946.1	723	https://www.orthodb.org/?query=176472at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
177125at3193	Complete	Chr26	10707814	10705170	-	1487.3	779	https://www.orthodb.org/?query=177125at3193	gamma-tubulin complex component
177145at3193	Complete	Chr01	13200600	13198107	-	385.9	206	https://www.orthodb.org/?query=177145at3193	Haloacid dehalogenase-like hydrolase domain-containing protein
177494at3193	Complete	Chr19	9654905	9656369	+	810.8	449	https://www.orthodb.org/?query=177494at3193	pentatricopeptide repeat-containing protein
177538at3193	Complete	Chr18	13820174	13818491	-	747.5	550	https://www.orthodb.org/?query=177538at3193	E3 ubiquitin-protein ligase
177858at3193	Missing
177952at3193	Complete	Chr10	11197233	11193158	-	606.8	351	https://www.orthodb.org/?query=177952at3193	WD repeat-containing protein
179865at3193	Complete	Chr06	22585569	22581682	-	654.6	381	https://www.orthodb.org/?query=179865at3193	oxidoreductase
180401at3193	Complete	Chr04	10940508	10950372	+	1340.1	896	https://www.orthodb.org/?query=180401at3193	SMAD/FHA DOMAIN-CONTAINING PROTEIN
180909at3193	Complete	Chr19	253174	249803	-	1308.2	775	https://www.orthodb.org/?query=180909at3193	Microtubule-associated protein
181096at3193	Complete	Chr08	3597056	3601452	+	1122.1	1089	https://www.orthodb.org/?query=181096at3193	DUF3741-associated sequence motif
181283at3193	Complete	Chr18	2077058	2075144	-	578.1	321	https://www.orthodb.org/?query=181283at3193	Serine racemase
181415at3193	Complete	Chr06	29581567	29584783	+	574.8	416	https://www.orthodb.org/?query=181415at3193	Ribosomal protein
181523at3193	Complete	Chr18	32122745	32126995	+	313.9	169	https://www.orthodb.org/?query=181523at3193	PEPTIDE TRANSPORTER FAMILY PROTEIN
181585at3193	Complete	Chr10	17385145	17383463	-	329.2	166	https://www.orthodb.org/?query=181585at3193	Universal stress protein
181960at3193	Complete	Chr13	185694	190294	+	1897.3	1015	https://www.orthodb.org/?query=181960at3193	No exine formation
182010at3193	Complete	Chr19	350011	331247	-	462.9	327	https://www.orthodb.org/?query=182010at3193	pentatricopeptide repeat-containing protein
182490at3193	Complete	Chr15	10296027	10284105	-	535.6	385	https://www.orthodb.org/?query=182490at3193	BLISTER
182727at3193	Complete	Chr13	29959300	29965186	+	562.9	458	https://www.orthodb.org/?query=182727at3193	Leucine-rich repeat
182787at3193	Complete	Chr01	15645529	15653934	+	637.6	328	https://www.orthodb.org/?query=182787at3193	uncharacterized protein At4g37920
183391at3193	Complete	Chr06	32080823	32085066	+	863.8	467	https://www.orthodb.org/?query=183391at3193	TRIGGER FACTOR-LIKE PROTEIN TIG CHLOROPLASTIC
184182at3193	Complete	Chr08	3475982	3478748	+	605.9	329	https://www.orthodb.org/?query=184182at3193	Carbohydrate kinase
184352at3193	Complete	Chr28	26401042	26397970	-	341.1	180	https://www.orthodb.org/?query=184352at3193	DNA repair REX1-B
184698at3193	Complete	Chr11	18471870	18477036	+	492.0	485	https://www.orthodb.org/?query=184698at3193	dentin sialophosphoprotein
185068at3193	Complete	Chr06	29509571	29513548	+	745.0	436	https://www.orthodb.org/?query=185068at3193	WD repeat-containing protein
185226at3193	Complete	Chr28	4132511	4134332	+	1027.9	559	https://www.orthodb.org/?query=185226at3193	Abc transporter g family member
185315at3193	Complete	Chr06	33711669	33711030	-	316.2	162	https://www.orthodb.org/?query=185315at3193	Protein TIC 20-v- chloroplastic
185482at3193	Complete	Chr19	860178	842475	-	833.6	559	https://www.orthodb.org/?query=185482at3193	Pentatricopeptide repeat-containing protein
185625at3193	Missing
187054at3193	Missing
187066at3193	Complete	Chr06	35844932	35852922	+	599.4	562	https://www.orthodb.org/?query=187066at3193	chloride channel E
187173at3193	Fragmented	Chr19	11554327	11545613	-	461.2	379	https://www.orthodb.org/?query=187173at3193	Dnaj heat shock n-terminal domain-containing protein
187261at3193	Complete	Chr13	23504147	23497425	-	906.9	710	https://www.orthodb.org/?query=187261at3193	Protein transport protein
187779at3193	Complete	Chr10	3121054	3119027	-	320.7	228	https://www.orthodb.org/?query=187779at3193	uncharacterized protein LOC114406851 isoform X1
187846at3193	Complete	Chr19	13835876	13832174	-	455.3	256	https://www.orthodb.org/?query=187846at3193	Plant intracellular Ras-group-related LRR protein 7
187989at3193	Complete	Chr24	33088742	33089543	+	459.3	256	https://www.orthodb.org/?query=187989at3193	eukaryotic translation initiation factor
188132at3193	Complete	Chr22	12748961	12747605	-	646.2	349	https://www.orthodb.org/?query=188132at3193	Membrane metalloprotease
188268at3193	Complete	Chr08	5644490	5641052	-	1118.7	675	https://www.orthodb.org/?query=188268at3193	THO complex, subunit
189764at3193	Complete	Chr11	13611223	13583757	-	146.3	142	https://www.orthodb.org/?query=189764at3193	protein LURP-one-related
190084at3193	Complete	Chr04	14120052	14109393	-	445.6	293	https://www.orthodb.org/?query=190084at3193	Non-canonical poly(A) RNA polymerase
190165at3193	Complete	Chr06	23199843	23204447	+	301.6	198	https://www.orthodb.org/?query=190165at3193	elongation factor
190240at3193	Complete	Chr06	28578675	28583545	+	992.1	597	https://www.orthodb.org/?query=190240at3193	tRNA (guanine(37)-N1)-methyltransferase
190316at3193	Complete	Chr18	5097067	5094221	-	268.9	155	https://www.orthodb.org/?query=190316at3193	Ribosomal protein
190873at3193	Missing
191746at3193	Complete	Chr22	28873785	28875899	+	296.0	221	https://www.orthodb.org/?query=191746at3193	Unknown protein
192567at3193	Complete	Chr11	10788139	10790647	+	599.9	380	https://www.orthodb.org/?query=192567at3193	plastid transcriptionally active 16
193014at3193	Complete	Chr22	6168749	6172529	+	1821.2	1173	https://www.orthodb.org/?query=193014at3193	Pentatricopeptide repeat-containing protein
193040at3193	Complete	Chr08	2627063	2632509	+	1625.0	907	https://www.orthodb.org/?query=193040at3193	Histone lysine-specific demethylase
193092at3193	Complete	Chr04	737296	739735	+	1456.8	784	https://www.orthodb.org/?query=193092at3193	Pentatricopeptide repeat-containing protein
193448at3193	Complete	Chr22	4243120	4241162	-	940.0	528	https://www.orthodb.org/?query=193448at3193	pentatricopeptide repeat-containing protein
193603at3193	Complete	Chr08	15402485	15417781	+	5282.8	2992	https://www.orthodb.org/?query=193603at3193	E3 ubiquitin-protein ligase
193756at3193	Duplicated	Chr06	34351781	34334126	-	1029.1	610	https://www.orthodb.org/?query=193756at3193	Abc transporter g family member
193756at3193	Duplicated	Chr06	34224453	34219804	-	992.1	610	https://www.orthodb.org/?query=193756at3193	Abc transporter g family member
194027at3193	Complete	Chr11	12102026	12101171	-	412.7	222	https://www.orthodb.org/?query=194027at3193	ribosomal protein L4
194872at3193	Complete	Chr11	14248051	14246377	-	979.1	554	https://www.orthodb.org/?query=194872at3193	DEAD-box ATP-dependent RNA helicase
194913at3193	Complete	Chr28	42159638	42142739	-	1586.7	739	https://www.orthodb.org/?query=194913at3193	pentatricopeptide repeat-containing protein
195042at3193	Complete	Chr11	24691116	24704458	+	1689.8	1217	https://www.orthodb.org/?query=195042at3193	Gamma-tubulin complex component
195099at3193	Complete	Chr24	4724770	4682893	-	916.9	553	https://www.orthodb.org/?query=195099at3193	Pumilio
195321at3193	Complete	Chr08	22068411	22068904	+	115.4	76	https://www.orthodb.org/?query=195321at3193	selenoprotein
195363at3193	Complete	Chr28	587126	586801	-	126.5	75	https://www.orthodb.org/?query=195363at3193	uncharacterized protein LOC112181864 isoform X1
195430at3193	Missing
195525at3193	Complete	Chr22	29337109	29335753	-	693.9	383	https://www.orthodb.org/?query=195525at3193	2-(3-amino-3-carboxypropyl)histidine synthase
