# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1064at3193	Missing
147178at3193	Complete	Chr11	6635928	6631169	-	1496.9	695	https://www.orthodb.org/?query=147178at3193	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
147375at3193	Complete	Chr26	2584517	2583024	-	184.4	101	https://www.orthodb.org/?query=147375at3193	membrane magnesium transporter
147532at3193	Missing
148083at3193	Complete	Chr19	1313386	1310091	-	650.4	391	https://www.orthodb.org/?query=148083at3193	f-box/wd-40 repeat-containing protein
148123at3193	Complete	Chr11	4378266	4375343	-	319.0	157	https://www.orthodb.org/?query=148123at3193	PITH domain-containing protein
148833at3193	Complete	Chr19	12118	10167	-	320.8	187	https://www.orthodb.org/?query=148833at3193	chaperone binding / ATPase activator
149889at3193	Complete	Chr28	2930341	2928806	-	448.1	239	https://www.orthodb.org/?query=149889at3193	pentatricopeptide repeat-containing protein
149917at3193	Complete	Chr08	8283749	8287965	+	894.8	508	https://www.orthodb.org/?query=149917at3193	DNA cross-link repair protein
150224at3193	Complete	Chr10	8289980	8281952	-	395.8	218	https://www.orthodb.org/?query=150224at3193	Histidine phosphatase superfamily, clade-1
151298at3193	Complete	Chr10	8833926	8832093	-	243.1	122	https://www.orthodb.org/?query=151298at3193	chromatin-remodeling complex subunit
151317at3193	Complete	Chr11	12824600	12821189	-	735.8	352	https://www.orthodb.org/?query=151317at3193	chloroplast stem-loop binding protein of 41 kDa b chloroplastic
151815at3193	Missing
152842at3193	Missing
153106at3193	Complete	Chr04	2330621	2331632	+	506.6	317	https://www.orthodb.org/?query=153106at3193	Cytochrome P450
153444at3193	Complete	Chr10	2768969	2765232	-	419.4	182	https://www.orthodb.org/?query=153444at3193	peptidyl-prolyl cis-trans isomerase
153673at3193	Complete	Chr28	10647666	10611783	-	1023.8	515	https://www.orthodb.org/?query=153673at3193	Methionine--tRNA ligase
153743at3193	Complete	Chr26	7825697	7828743	+	584.5	319	https://www.orthodb.org/?query=153743at3193	F-box protein
153884at3193	Complete	Chr19	5305245	5306443	+	121.5	83	https://www.orthodb.org/?query=153884at3193	centromere protein x
155188at3193	Complete	Chr28	6862464	6858438	-	947.9	592	https://www.orthodb.org/?query=155188at3193	Mini-chromosome maintenance complex-binding protein
155806at3193	Complete	Chr01	20459466	20467731	+	237.6	194	https://www.orthodb.org/?query=155806at3193	methyltransferase-like protein 23-like protein
155926at3193	Complete	Chr18	7180144	7171864	-	667.1	357	https://www.orthodb.org/?query=155926at3193	Poly(U)-specific endoribonuclease
156176at3193	Complete	Chr19	30363614	30372079	+	1048.6	582	https://www.orthodb.org/?query=156176at3193	pentatricopeptide repeat-containing protein
156247at3193	Missing
156574at3193	Complete	Chr15	3290945	3323598	+	1416.3	940	https://www.orthodb.org/?query=156574at3193	SAC3 family protein
157562at3193	Complete	Chr10	1603510	1602958	-	256.4	145	https://www.orthodb.org/?query=157562at3193	Thymocyte nuclear protein
157962at3193	Complete	Chr22	23515792	23507362	-	158.8	94	https://www.orthodb.org/?query=157962at3193	TRANSMEMBRANE PROTEIN 256
158446at3193	Complete	Chr10	5187850	5172872	-	1685.7	1039	https://www.orthodb.org/?query=158446at3193	Chromatin remodeling
158863at3193	Missing
159205at3193	Complete	Chr28	6961585	6965037	+	387.9	231	https://www.orthodb.org/?query=159205at3193	Reticulon-like protein
159481at3193	Complete	Chr08	13392875	13391042	-	997.1	579	https://www.orthodb.org/?query=159481at3193	pentatricopeptide repeat-containing protein
159880at3193	Fragmented	Chr10	2989633	2983315	-	630.1	409	https://www.orthodb.org/?query=159880at3193	isoamylase
159963at3193	Complete	Chr18	16978570	16980646	+	1203.8	673	https://www.orthodb.org/?query=159963at3193	Pentatricopeptide repeat-containing protein
160053at3193	Complete	Chr22	8088325	8090198	+	905.9	545	https://www.orthodb.org/?query=160053at3193	pentatricopeptide repeat-containing protein
160138at3193	Complete	Chr19	4225910	4230927	+	710.5	358	https://www.orthodb.org/?query=160138at3193	Ubiquitin-like modifier-activating enzyme
160328at3193	Complete	Chr11	7033738	7031682	-	250.2	141	https://www.orthodb.org/?query=160328at3193	Protein disulfide-isomerase
161420at3193	Complete	Chr10	8214117	8216604	+	1392.7	821	https://www.orthodb.org/?query=161420at3193	Pentatricopeptide repeat-containing protein
161610at3193	Complete	Chr28	8122351	8157999	+	1224.6	728	https://www.orthodb.org/?query=161610at3193	nuclear pore complex protein
162301at3193	Complete	Chr10	805706	803412	-	748.5	461	https://www.orthodb.org/?query=162301at3193	Zinc knuckle CCHC-type family protein
162497at3193	Complete	Chr10	16114301	16091487	-	779.2	411	https://www.orthodb.org/?query=162497at3193	WD repeat-containing protein 13
162511at3193	Complete	Chr24	7696684	7699856	+	729.6	407	https://www.orthodb.org/?query=162511at3193	photosynthetic NDH subunit of subcomplex B 1
164035at3193	Complete	Chr06	22992660	22988027	-	972.0	520	https://www.orthodb.org/?query=164035at3193	ap-5 complex subunit zeta-1
164345at3193	Complete	Chr08	16313695	16315840	+	1133.8	610	https://www.orthodb.org/?query=164345at3193	Pentatricopeptide repeat-containing protein
164609at3193	Complete	Chr04	24145464	24153986	+	1714.1	1018	https://www.orthodb.org/?query=164609at3193	AAA domain-containing protein
164676at3193	Complete	Chr11	10715212	10723784	+	731.4	406	https://www.orthodb.org/?query=164676at3193	Pentatricopeptide repeat-containing protein
165149at3193	Complete	Chr10	13362146	13360046	-	968.7	676	https://www.orthodb.org/?query=165149at3193	Pentatricopeptide repeat-containing protein
166133at3193	Complete	Chr22	26629274	26626991	-	667.1	402	https://www.orthodb.org/?query=166133at3193	ALPHA- AND GAMMA-ADAPTIN-BINDING PROTEIN P34
167467at3193	Missing
168517at3193	Complete	Chr15	20379655	20382012	+	648.4	411	https://www.orthodb.org/?query=168517at3193	Pentatricopeptide repeat-containing protein
168591at3193	Missing
169145at3193	Complete	Chr24	5670930	5677249	+	1885.4	1144	https://www.orthodb.org/?query=169145at3193	Phox
169616at3193	Complete	Chr08	8185689	8182237	-	701.4	359	https://www.orthodb.org/?query=169616at3193	guanine nucleotide-binding protein subunit alpha
170158at3193	Complete	Chr26	25008806	25003391	-	288.1	175	https://www.orthodb.org/?query=170158at3193	TTHA0068-like domain containing protein
170334at3193	Complete	Chr04	15874093	15846018	-	1156.9	638	https://www.orthodb.org/?query=170334at3193	uncharacterized protein LOC121048798 isoform X1
170411at3193	Complete	Chr22	4368673	4410566	+	903.3	492	https://www.orthodb.org/?query=170411at3193	aarF domain-containing protein kinase 1
170513at3193	Complete	Chr13	26798210	26793443	-	974.7	521	https://www.orthodb.org/?query=170513at3193	4-coumarate:CoA ligase-like
170862at3193	Complete	Chr13	27849669	27848011	-	594.3	331	https://www.orthodb.org/?query=170862at3193	Inactive leucine-rich repeat receptor-like protein kinase CORYNE
171078at3193	Complete	Chr10	130210	123470	-	763.3	773	https://www.orthodb.org/?query=171078at3193	meiosis-specific protein
171390at3193	Complete	Chr11	14658733	14651578	-	595.1	461	https://www.orthodb.org/?query=171390at3193	acyl-CoA-binding domain-containing protein
172439at3193	Missing
172901at3193	Complete	Chr11	14150101	14153378	+	531.1	300	https://www.orthodb.org/?query=172901at3193	cell cycle checkpoint control protein
173256at3193	Complete	Chr28	8739002	8736251	-	600.4	375	https://www.orthodb.org/?query=173256at3193	uncharacterized protein At2g39910
173351at3193	Fragmented	Chr15	10501796	10500389	-	186.4	166	https://www.orthodb.org/?query=173351at3193	uncharacterized protein LOC107466599 isoform X1
174449at3193	Complete	Chr15	577331	575229	-	1033.3	645	https://www.orthodb.org/?query=174449at3193	Pentatricopeptide repeat-containing protein
175130at3193	Complete	Chr18	3691590	3681205	-	865.0	690	https://www.orthodb.org/?query=175130at3193	uncharacterized protein LOC132176588 isoform X1
175649at3193	Missing
176373at3193	Complete	Chr13	22984690	22975973	-	1242.4	683	https://www.orthodb.org/?query=176373at3193	Pentatricopeptide repeat-containing protein -mitochondrial
176449at3193	Complete	Chr13	23445272	23434581	-	788.4	453	https://www.orthodb.org/?query=176449at3193	Helicase
176472at3193	Complete	Chr11	2999719	2996745	-	951.9	714	https://www.orthodb.org/?query=176472at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
177125at3193	Complete	Chr26	8908935	8906292	-	1476.3	777	https://www.orthodb.org/?query=177125at3193	gamma-tubulin complex component
177145at3193	Missing
177494at3193	Complete	Chr19	8340605	8342069	+	808.9	449	https://www.orthodb.org/?query=177494at3193	pentatricopeptide repeat-containing protein
177538at3193	Complete	Chr18	11725666	11723983	-	736.9	550	https://www.orthodb.org/?query=177538at3193	E3 ubiquitin-protein ligase
177858at3193	Missing
177952at3193	Complete	Chr10	10510519	10506487	-	605.3	351	https://www.orthodb.org/?query=177952at3193	WD repeat-containing protein
179865at3193	Complete	Chr06	16393260	16390274	-	652.6	381	https://www.orthodb.org/?query=179865at3193	oxidoreductase
180401at3193	Complete	Chr04	8711723	8727837	+	1325.5	907	https://www.orthodb.org/?query=180401at3193	SMAD/FHA DOMAIN-CONTAINING PROTEIN
180909at3193	Complete	Chr19	155794	152423	-	1300.8	775	https://www.orthodb.org/?query=180909at3193	Microtubule-associated protein
181096at3193	Complete	Chr08	3424318	3428669	+	1109.4	1087	https://www.orthodb.org/?query=181096at3193	DUF3741-associated sequence motif
181283at3193	Complete	Chr18	2916082	2911975	-	434.1	275	https://www.orthodb.org/?query=181283at3193	Serine racemase
181415at3193	Complete	Chr06	22038914	22045397	+	553.6	422	https://www.orthodb.org/?query=181415at3193	Ribosomal protein
181523at3193	Complete	Chr18	24504700	24508882	+	315.1	168	https://www.orthodb.org/?query=181523at3193	PEPTIDE TRANSPORTER FAMILY PROTEIN
181585at3193	Complete	Chr10	15277862	15273989	-	286.8	172	https://www.orthodb.org/?query=181585at3193	Universal stress protein
181960at3193	Complete	Chr13	28105686	28101136	-	1893.6	1015	https://www.orthodb.org/?query=181960at3193	No exine formation
182010at3193	Complete	Chr19	219144	217820	-	537.6	327	https://www.orthodb.org/?query=182010at3193	pentatricopeptide repeat-containing protein
182490at3193	Complete	Chr15	9306190	9294321	-	542.8	382	https://www.orthodb.org/?query=182490at3193	BLISTER
182727at3193	Complete	Chr13	3472244	3467572	-	557.8	458	https://www.orthodb.org/?query=182727at3193	Leucine-rich repeat
182787at3193	Complete	Chr01	13107345	13117180	+	634.3	329	https://www.orthodb.org/?query=182787at3193	uncharacterized protein At4g37920
183391at3193	Complete	Chr06	24034562	24070780	+	858.4	469	https://www.orthodb.org/?query=183391at3193	TRIGGER FACTOR-LIKE PROTEIN TIG CHLOROPLASTIC
184182at3193	Complete	Chr08	3269759	3272553	+	603.6	330	https://www.orthodb.org/?query=184182at3193	Carbohydrate kinase
184352at3193	Complete	Chr28	24577635	24580644	+	336.7	180	https://www.orthodb.org/?query=184352at3193	DNA repair REX1-B
184698at3193	Complete	Chr11	15218177	15223382	+	490.2	485	https://www.orthodb.org/?query=184698at3193	dentin sialophosphoprotein
185068at3193	Complete	Chr06	21980495	21984464	+	745.1	436	https://www.orthodb.org/?query=185068at3193	WD repeat-containing protein
185226at3193	Complete	Chr28	2798349	2831128	+	1032.0	560	https://www.orthodb.org/?query=185226at3193	Abc transporter g family member
185315at3193	Complete	Chr06	25650712	25648986	-	318.9	162	https://www.orthodb.org/?query=185315at3193	Protein TIC 20-v- chloroplastic
185482at3193	Complete	Chr19	587425	583206	-	814.6	559	https://www.orthodb.org/?query=185482at3193	Pentatricopeptide repeat-containing protein
185625at3193	Missing
187054at3193	Missing
187066at3193	Complete	Chr06	27692565	27705691	+	604.1	562	https://www.orthodb.org/?query=187066at3193	chloride channel E
187173at3193	Fragmented	Chr19	9806760	9797967	-	454.1	380	https://www.orthodb.org/?query=187173at3193	Dnaj heat shock n-terminal domain-containing protein
187261at3193	Complete	Chr15	5485959	5488761	+	1352.7	722	https://www.orthodb.org/?query=187261at3193	Protein transport protein
187779at3193	Complete	Chr10	3255504	3253589	-	323.2	228	https://www.orthodb.org/?query=187779at3193	uncharacterized protein LOC114406851 isoform X1
187846at3193	Complete	Chr19	11175753	11172084	-	450.8	256	https://www.orthodb.org/?query=187846at3193	Plant intracellular Ras-group-related LRR protein 7
187989at3193	Complete	Chr24	24665513	24667230	+	462.6	256	https://www.orthodb.org/?query=187989at3193	eukaryotic translation initiation factor
188132at3193	Complete	Chr22	10493446	10492097	-	587.8	349	https://www.orthodb.org/?query=188132at3193	Membrane metalloprotease
188268at3193	Complete	Chr08	5154936	5147447	-	1114.7	675	https://www.orthodb.org/?query=188268at3193	THO complex, subunit
189764at3193	Complete	Chr11	11200947	11199374	-	148.8	142	https://www.orthodb.org/?query=189764at3193	protein LURP-one-related
190084at3193	Complete	Chr04	11640562	11622635	-	447.9	295	https://www.orthodb.org/?query=190084at3193	Non-canonical poly(A) RNA polymerase
190165at3193	Complete	Chr06	16918829	16923427	+	302.9	198	https://www.orthodb.org/?query=190165at3193	elongation factor
190240at3193	Complete	Chr06	21336586	21341279	+	1002.1	586	https://www.orthodb.org/?query=190240at3193	tRNA (guanine(37)-N1)-methyltransferase
190316at3193	Complete	Chr18	4992163	4988662	-	229.6	153	https://www.orthodb.org/?query=190316at3193	Ribosomal protein
190873at3193	Missing
191746at3193	Complete	Chr22	20573906	20576029	+	271.6	222	https://www.orthodb.org/?query=191746at3193	Unknown protein
192567at3193	Complete	Chr11	9081743	9084255	+	605.8	380	https://www.orthodb.org/?query=192567at3193	plastid transcriptionally active 16
193014at3193	Complete	Chr22	5226935	5230700	+	1802.1	1170	https://www.orthodb.org/?query=193014at3193	Pentatricopeptide repeat-containing protein
193040at3193	Complete	Chr08	2454970	2485565	+	1789.1	1019	https://www.orthodb.org/?query=193040at3193	Histone lysine-specific demethylase
193092at3193	Complete	Chr04	562759	565198	+	1456.3	784	https://www.orthodb.org/?query=193092at3193	Pentatricopeptide repeat-containing protein
193448at3193	Complete	Chr22	3743950	3733806	-	853.6	536	https://www.orthodb.org/?query=193448at3193	pentatricopeptide repeat-containing protein
193603at3193	Complete	Chr08	13521344	13536477	+	5244.7	2992	https://www.orthodb.org/?query=193603at3193	E3 ubiquitin-protein ligase
193756at3193	Complete	Chr06	26404715	26400055	-	1029.0	610	https://www.orthodb.org/?query=193756at3193	Abc transporter g family member
194027at3193	Complete	Chr11	9997407	9996570	-	415.1	222	https://www.orthodb.org/?query=194027at3193	ribosomal protein L4
194872at3193	Complete	Chr11	11845617	11843943	-	977.0	555	https://www.orthodb.org/?query=194872at3193	DEAD-box ATP-dependent RNA helicase
194913at3193	Complete	Chr28	32648421	32632466	-	1683.1	739	https://www.orthodb.org/?query=194913at3193	pentatricopeptide repeat-containing protein
195042at3193	Complete	Chr11	20373932	20385532	+	1705.2	1217	https://www.orthodb.org/?query=195042at3193	Gamma-tubulin complex component
195099at3193	Missing
195321at3193	Complete	Chr08	18985852	18986340	+	122.5	75	https://www.orthodb.org/?query=195321at3193	selenoprotein
195363at3193	Complete	Chr28	478185	477860	-	121.8	75	https://www.orthodb.org/?query=195363at3193	uncharacterized protein LOC112181864 isoform X1
195430at3193	Missing
195525at3193	Complete	Chr22	20997543	20996196	-	641.1	383	https://www.orthodb.org/?query=195525at3193	2-(3-amino-3-carboxypropyl)histidine synthase
196208at3193	Complete	Chr15	21329923	21326089	-	1250.8	659	https://www.orthodb.org/?query=196208at3193	Pentatricopeptide repeat-containing protein
196322at3193	Complete	Chr11	30087813	30083630	-	780.5	410	https://www.orthodb.org/?query=196322at3193	2-carboxy-D-arabinitol-1-phosphatase
196664at3193	Complete	Chr19	514018	517337	+	309.0	210	https://www.orthodb.org/?query=196664at3193	Late embryogenesis abundant protein
197619at3193	Complete	Chr11	20300295	20339164	+	762.3	448	https://www.orthodb.org/?query=197619at3193	26S proteasome non-ATPase regulatory subunit
197724at3193	Complete	Chr10	3865348	3866678	+	596.0	447	https://www.orthodb.org/?query=197724at3193	Isopenicillin N synthase-like
197756at3193	Complete	Chr01	16550609	16530454	-	752.0	443	https://www.orthodb.org/?query=197756at3193	CLK4-associating serine/arginine rich
197908at3193	Complete	Chr15	21073416	21076909	+	536.1	354	https://www.orthodb.org/?query=197908at3193	DNAJ heat shock N-terminal domain-containing protein
197924at3193	Complete	Chr08	18129796	18127931	-	130.7	78	https://www.orthodb.org/?query=197924at3193	Polyamine-modulated factor 1-binding protein 1
198110at3193	Complete	Chr01	15152915	15145504	-	1202.8	1013	https://www.orthodb.org/?query=198110at3193	condensin-2 complex subunit G2
