# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
48098at3193	Complete	Chr14	5841269	5839115	-	176.6	121	https://www.orthodb.org/?query=48098at3193	Acetyl-CoA decarbonylase/synthase complex subunit alpha 1
52640at3193	Complete	Chr12	16541185	16543923	+	420.5	214	https://www.orthodb.org/?query=52640at3193	rhodanese-like domain-containing protein
53615at3193	Fragmented	Chr07	28792482	28792065	-	56.2	118	https://www.orthodb.org/?query=53615at3193	Tubby
54323at3193	Complete	Chr12	19622661	19657484	+	1240.2	805	https://www.orthodb.org/?query=54323at3193	DUF639 family protein
57017at3193	Complete	Chr09	966640	964768	-	202.5	140	https://www.orthodb.org/?query=57017at3193	KH domain-containing protein
57063at3193	Complete	Chr16	2293707	2298256	+	902.9	518	https://www.orthodb.org/?query=57063at3193	Pumilio
58104at3193	Complete	Chr12	2644173	2652299	+	788.2	415	https://www.orthodb.org/?query=58104at3193	Pentatricopeptide repeat-containing protein
59814at3193	Complete	Chr12	14345022	14338399	-	1223.8	616	https://www.orthodb.org/?query=59814at3193	Gamma-tubulin complex component
61870at3193	Missing
61994at3193	Complete	Chr23	7054799	7053461	-	699.6	376	https://www.orthodb.org/?query=61994at3193	pentatricopeptide repeat-containing protein
62596at3193	Missing
63225at3193	Complete	Chr16	5507116	5506684	-	243.0	151	https://www.orthodb.org/?query=63225at3193	FERREDOXIN
63409at3193	Complete	Chr07	4034277	4032478	-	238.5	142	https://www.orthodb.org/?query=63409at3193	uncharacterized protein LOC118036164 isoform X1
64148at3193	Missing
64381at3193	Complete	Chr12	14134938	14131887	-	607.7	380	https://www.orthodb.org/?query=64381at3193	DNA excision repair protein ERCC-1
64545at3193	Fragmented	Chr17	18327818	18322575	-	575.3	408	https://www.orthodb.org/?query=64545at3193	Dimerizations protein
64958at3193	Missing
65375at3193	Missing
65668at3193	Complete	Chr27	13871569	13875612	+	1564.2	989	https://www.orthodb.org/?query=65668at3193	AP-5 complex subunit beta-1
66120at3193	Complete	Chr25	13188805	13191143	+	493.6	305	https://www.orthodb.org/?query=66120at3193	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR
67447at3193	Missing
70457at3193	Complete	Chr20	6117973	6120403	+	361.8	211	https://www.orthodb.org/?query=70457at3193	CRAL_TRIO domain-containing protein
70634at3193	Complete	Chr09	8854233	8852720	-	105.0	78	https://www.orthodb.org/?query=70634at3193	Leucine-rich repeat-containing N-terminal, plant-type
70679at3193	Complete	Chr16	1132715	1128067	-	937.4	549	https://www.orthodb.org/?query=70679at3193	Mediator of RNA polymerase II transcription subunit 8
70875at3193	Missing
70938at3193	Complete	Chr14	6144025	6142057	-	1056.1	612	https://www.orthodb.org/?query=70938at3193	pentatricopeptide repeat-containing protein
72622at3193	Complete	Chr05	17157982	17151505	-	881.5	735	https://www.orthodb.org/?query=72622at3193	nuclear pore complex protein
73343at3193	Complete	Chr23	4485524	4491619	+	1727.7	1241	https://www.orthodb.org/?query=73343at3193	dentin sialophosphoprotein-like
73712at3193	Missing
75351at3193	Fragmented	Chr14	6254793	6256161	+	376.4	208	https://www.orthodb.org/?query=75351at3193	Asparagine synthetase domain-containing protein
77018at3193	Complete	Chr27	4096262	4094511	-	576.2	327	https://www.orthodb.org/?query=77018at3193	Root primordium defective
80624at3193	Complete	Chr17	23917673	23915895	-	332.3	161	https://www.orthodb.org/?query=80624at3193	Ribosomal protein
80691at3193	Complete	Chr05	21700814	21696709	-	763.7	402	https://www.orthodb.org/?query=80691at3193	AUGMIN subunit 4
82160at3193	Complete	Chr05	3989840	3985350	-	460.8	284	https://www.orthodb.org/?query=82160at3193	mitochondrial outer membrane import complex protein
85763at3193	Missing
88535at3193	Fragmented	Chr17	4855565	4858849	+	213.5	188	https://www.orthodb.org/?query=88535at3193	nusG
89162at3193	Missing
89299at3193	Complete	Chr16	613440	621607	+	336.4	191	https://www.orthodb.org/?query=89299at3193	Ribosomal protein
90405at3193	Missing
91839at3193	Complete	Chr17	21615877	21614974	-	330.8	236	https://www.orthodb.org/?query=91839at3193	DnaJ subfamily C member 2
93216at3193	Complete	Chr03	8481153	8482913	+	221.7	161	https://www.orthodb.org/?query=93216at3193	coiled-coil domain-containing protein
93245at3193	Missing
94451at3193	Missing
98540at3193	Missing
100242at3193	Complete	Chr03	10480149	10477259	-	259.8	142	https://www.orthodb.org/?query=100242at3193	DEAD-box ATP-dependent RNA helicase
100993at3193	Complete	Chr25	14298996	14299239	+	134.5	69	https://www.orthodb.org/?query=100993at3193	uncharacterized protein LOC110623473 isoform X1
101791at3193	Complete	Chr23	9900099	9903313	+	170.6	153	https://www.orthodb.org/?query=101791at3193	Ribosomal RNA-processing protein
104128at3193	Complete	Chr23	1898470	1862071	-	696.1	518	https://www.orthodb.org/?query=104128at3193	Tic 62 protein
104546at3193	Complete	Chr21	11388372	11390706	+	149.0	177	https://www.orthodb.org/?query=104546at3193	Protein ECERIFERUM 16
108041at3193	Missing
108863at3193	Complete	Chr27	23714671	23711094	-	637.1	590	https://www.orthodb.org/?query=108863at3193	nuclear fragile X mental retardation-interacting protein
108886at3193	Complete	Chr03	7840949	7839730	-	259.3	274	https://www.orthodb.org/?query=108886at3193	protein ROOT PRIMORDIUM DEFECTIVE
109045at3193	Missing
110301at3193	Complete	Chr05	23783271	23786836	+	939.8	903	https://www.orthodb.org/?query=110301at3193	formin-binding protein 4
114704at3193	Complete	Chr07	4152560	4156216	+	322.5	200	https://www.orthodb.org/?query=114704at3193	Dcl protein
142312at3193	Complete	Chr27	489901	488130	-	181.0	91	https://www.orthodb.org/?query=142312at3193	NADH dehydrogenase ubiquinone iron-sulfur protein 6
143631at3193	Missing
146317at3193	Complete	Chr23	25355059	25351946	-	928.7	516	https://www.orthodb.org/?query=146317at3193	E3 ubiquitin-protein ligase
147136at3193	Complete	Chr14	2698769	2702118	+	1006.5	498	https://www.orthodb.org/?query=147136at3193	ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE
147154at3193	Complete	Chr20	7515411	7517151	+	260.3	133	https://www.orthodb.org/?query=147154at3193	uncharacterized protein At5g50100, mitochondrial
147155at3193	Complete	Chr05	20762501	20764283	+	308.5	187	https://www.orthodb.org/?query=147155at3193	Heat shock protein
147178at3193	Missing
147375at3193	Complete	Chr25	2878764	2876870	-	185.4	101	https://www.orthodb.org/?query=147375at3193	membrane magnesium transporter
147532at3193	Complete	Chr21	6407051	6396446	-	909.2	440	https://www.orthodb.org/?query=147532at3193	Ultraviolet-B receptor
148083at3193	Fragmented	Chr20	1369775	1363765	-	393.9	283	https://www.orthodb.org/?query=148083at3193	f-box/wd-40 repeat-containing protein
148123at3193	Complete	Chr12	3524093	3521124	-	307.4	155	https://www.orthodb.org/?query=148123at3193	PITH domain-containing protein
148833at3193	Complete	Chr20	8957	7228	-	288.2	187	https://www.orthodb.org/?query=148833at3193	chaperone binding / ATPase activator
149889at3193	Complete	Chr27	3166269	3164698	-	444.0	240	https://www.orthodb.org/?query=149889at3193	pentatricopeptide repeat-containing protein
149917at3193	Fragmented	Chr07	6172998	6151547	-	143.1	117	https://www.orthodb.org/?query=149917at3193	DNA cross-link repair protein
150224at3193	Complete	Chr09	7224180	7221510	-	360.1	219	https://www.orthodb.org/?query=150224at3193	Histidine phosphatase superfamily, clade-1
151298at3193	Complete	Chr09	7939378	7937562	-	238.2	122	https://www.orthodb.org/?query=151298at3193	chromatin-remodeling complex subunit
151317at3193	Missing
151815at3193	Complete	Chr16	4051850	4049959	-	392.1	202	https://www.orthodb.org/?query=151815at3193	tRNA/rRNA methyltransferase
152842at3193	Fragmented	Chr09	7779849	7790545	+	3761.9	2122	https://www.orthodb.org/?query=152842at3193	Serine/threonine-protein kinase
153106at3193	Complete	Chr03	1200049	1201066	+	507.4	314	https://www.orthodb.org/?query=153106at3193	Cytochrome P450
153444at3193	Complete	Chr09	2449446	2436682	-	419.4	182	https://www.orthodb.org/?query=153444at3193	peptidyl-prolyl cis-trans isomerase
153673at3193	Complete	Chr27	10350764	10346756	-	949.2	447	https://www.orthodb.org/?query=153673at3193	Methionine--tRNA ligase
153743at3193	Missing
153884at3193	Complete	Chr20	5259564	5260818	+	139.6	89	https://www.orthodb.org/?query=153884at3193	centromere protein x
155188at3193	Complete	Chr27	6673852	6670132	-	850.9	514	https://www.orthodb.org/?query=155188at3193	Mini-chromosome maintenance complex-binding protein
155806at3193	Complete	Chr02	24120166	24124127	+	376.1	206	https://www.orthodb.org/?query=155806at3193	methyltransferase-like protein 23-like protein
155926at3193	Missing
156176at3193	Missing
156247at3193	Fragmented	Chr16	3821965	3819841	-	382.0	218	https://www.orthodb.org/?query=156247at3193	RING finger and CHY zinc finger domain-containing protein
156574at3193	Complete	Chr16	4205938	4186769	-	1264.1	940	https://www.orthodb.org/?query=156574at3193	SAC3 family protein
157562at3193	Complete	Chr09	1315053	1315497	+	259.6	145	https://www.orthodb.org/?query=157562at3193	Thymocyte nuclear protein
157962at3193	Complete	Chr21	23792068	23807792	+	131.9	91	https://www.orthodb.org/?query=157962at3193	TRANSMEMBRANE PROTEIN 256
158446at3193	Missing
158863at3193	Complete	Chr17	6763152	6760771	-	485.9	254	https://www.orthodb.org/?query=158863at3193	iron-sulfur protein
159205at3193	Complete	Chr27	6780477	6783958	+	391.1	231	https://www.orthodb.org/?query=159205at3193	Reticulon-like protein
159481at3193	Complete	Chr07	10993575	10991742	-	1053.5	579	https://www.orthodb.org/?query=159481at3193	pentatricopeptide repeat-containing protein
159880at3193	Complete	Chr09	2656628	2654027	-	1093.2	688	https://www.orthodb.org/?query=159880at3193	isoamylase
159963at3193	Missing
160053at3193	Complete	Chr21	7702660	7704619	+	1020.7	545	https://www.orthodb.org/?query=160053at3193	pentatricopeptide repeat-containing protein
160138at3193	Complete	Chr20	3921701	3936928	+	665.3	357	https://www.orthodb.org/?query=160138at3193	Ubiquitin-like modifier-activating enzyme
160328at3193	Complete	Chr12	5670866	5668735	-	265.9	143	https://www.orthodb.org/?query=160328at3193	Protein disulfide-isomerase
161420at3193	Missing
161610at3193	Complete	Chr27	8022678	8032773	+	1081.6	728	https://www.orthodb.org/?query=161610at3193	nuclear pore complex protein
162301at3193	Complete	Chr09	722448	720302	-	744.6	461	https://www.orthodb.org/?query=162301at3193	Zinc knuckle CCHC-type family protein
162497at3193	Missing
162511at3193	Complete	Chr23	7469066	7471499	+	786.4	407	https://www.orthodb.org/?query=162511at3193	photosynthetic NDH subunit of subcomplex B 1
164035at3193	Complete	Chr05	21261136	21256513	-	973.9	520	https://www.orthodb.org/?query=164035at3193	ap-5 complex subunit zeta-1
164345at3193	Missing
164609at3193	Complete	Chr03	20900069	20856791	-	1548.0	1017	https://www.orthodb.org/?query=164609at3193	AAA domain-containing protein
164676at3193	Complete	Chr12	9399631	9401881	+	732.0	406	https://www.orthodb.org/?query=164676at3193	Pentatricopeptide repeat-containing protein
165149at3193	Complete	Chr09	12128973	12126720	-	1275.9	713	https://www.orthodb.org/?query=165149at3193	Pentatricopeptide repeat-containing protein
166133at3193	Complete	Chr21	29175798	29164223	-	520.7	399	https://www.orthodb.org/?query=166133at3193	ALPHA- AND GAMMA-ADAPTIN-BINDING PROTEIN P34
167467at3193	Complete	Chr17	10162310	10166791	+	716.0	467	https://www.orthodb.org/?query=167467at3193	dnaJ protein
168517at3193	Complete	Chr16	24949231	24946993	-	803.7	414	https://www.orthodb.org/?query=168517at3193	Pentatricopeptide repeat-containing protein
168591at3193	Complete	Chr20	7663629	7661512	-	834.3	474	https://www.orthodb.org/?query=168591at3193	Pentatricopeptide repeat-containing protein
169145at3193	Fragmented	Chr09	12660131	12677473	+	743.7	872	https://www.orthodb.org/?query=169145at3193	Phox
169616at3193	Missing
170158at3193	Missing
170334at3193	Complete	Chr03	13145042	13175481	+	975.8	622	https://www.orthodb.org/?query=170334at3193	uncharacterized protein LOC121048798 isoform X1
170411at3193	Complete	Chr21	4288077	4302058	+	430.7	425	https://www.orthodb.org/?query=170411at3193	aarF domain-containing protein kinase 1
170513at3193	Complete	Chr14	1557204	1562536	+	972.8	522	https://www.orthodb.org/?query=170513at3193	4-coumarate:CoA ligase-like
170862at3193	Complete	Chr14	444115	445822	+	598.7	332	https://www.orthodb.org/?query=170862at3193	Inactive leucine-rich repeat receptor-like protein kinase CORYNE
171078at3193	Fragmented	Chr09	80596	78131	-	326.8	526	https://www.orthodb.org/?query=171078at3193	meiosis-specific protein
171390at3193	Complete	Chr27	15348455	15344410	-	828.3	466	https://www.orthodb.org/?query=171390at3193	acyl-CoA-binding domain-containing protein
172439at3193	Complete	Chr20	25419452	25440085	+	991.8	540	https://www.orthodb.org/?query=172439at3193	Amidohydrolase
172901at3193	Complete	Chr12	13004447	13007702	+	500.4	300	https://www.orthodb.org/?query=172901at3193	cell cycle checkpoint control protein
173256at3193	Complete	Chr27	8667637	8662787	-	519.9	376	https://www.orthodb.org/?query=173256at3193	uncharacterized protein At2g39910
173351at3193	Complete	Chr16	12249771	12247387	-	283.9	232	https://www.orthodb.org/?query=173351at3193	uncharacterized protein LOC107466599 isoform X1
174449at3193	Complete	Chr16	623162	621033	-	1092.9	648	https://www.orthodb.org/?query=174449at3193	Pentatricopeptide repeat-containing protein
175130at3193	Complete	Chr17	26864864	26859660	-	852.4	690	https://www.orthodb.org/?query=175130at3193	uncharacterized protein LOC132176588 isoform X1
175649at3193	Complete	Chr21	14907294	14904852	-	1333.5	750	https://www.orthodb.org/?query=175649at3193	Pentatricopeptide repeat-containing protein
176373at3193	Duplicated	Chr14	4118556	4129007	+	1158.5	683	https://www.orthodb.org/?query=176373at3193	Pentatricopeptide repeat-containing protein -mitochondrial
176373at3193	Duplicated	Chr14	4094600	4102869	+	1164.6	681	https://www.orthodb.org/?query=176373at3193	Pentatricopeptide repeat-containing protein -mitochondrial
176449at3193	Complete	Chr14	3828806	3831470	+	604.5	387	https://www.orthodb.org/?query=176449at3193	Helicase
176472at3193	Complete	Chr12	2582077	2579106	-	950.8	722	https://www.orthodb.org/?query=176472at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
177125at3193	Complete	Chr25	10700515	10697870	-	1512.5	780	https://www.orthodb.org/?query=177125at3193	gamma-tubulin complex component
177145at3193	Complete	Chr02	11434640	11425505	-	422.9	225	https://www.orthodb.org/?query=177145at3193	Haloacid dehalogenase-like hydrolase domain-containing protein
177494at3193	Missing
177538at3193	Complete	Chr17	16399774	16401487	+	739.7	550	https://www.orthodb.org/?query=177538at3193	E3 ubiquitin-protein ligase
177858at3193	Complete	Chr21	2789980	2799419	+	1278.6	776	https://www.orthodb.org/?query=177858at3193	DNA repair protein
177952at3193	Complete	Chr09	9264540	9260604	-	615.8	351	https://www.orthodb.org/?query=177952at3193	WD repeat-containing protein
179865at3193	Missing
180401at3193	Complete	Chr03	8518128	8529832	+	1009.8	892	https://www.orthodb.org/?query=180401at3193	SMAD/FHA DOMAIN-CONTAINING PROTEIN
180909at3193	Complete	Chr20	248432	245190	-	1072.0	775	https://www.orthodb.org/?query=180909at3193	Microtubule-associated protein
181096at3193	Fragmented	Chr03	1957642	1954699	-	181.4	736	https://www.orthodb.org/?query=181096at3193	DUF3741-associated sequence motif
181283at3193	Complete	Chr17	28148968	28150896	+	635.5	320	https://www.orthodb.org/?query=181283at3193	Serine racemase
181415at3193	Complete	Chr14	9961204	9966434	+	690.6	422	https://www.orthodb.org/?query=181415at3193	Ribosomal protein
181523at3193	Fragmented	Chr17	1375777	1373759	-	111.0	105	https://www.orthodb.org/?query=181523at3193	PEPTIDE TRANSPORTER FAMILY PROTEIN
181585at3193	Complete	Chr09	14194058	14192308	-	330.3	168	https://www.orthodb.org/?query=181585at3193	Universal stress protein
181960at3193	Complete	Chr14	170233	174785	+	1901.0	1015	https://www.orthodb.org/?query=181960at3193	No exine formation
182010at3193	Complete	Chr20	315608	314265	-	538.9	327	https://www.orthodb.org/?query=182010at3193	pentatricopeptide repeat-containing protein
182490at3193	Complete	Chr16	11007373	11000554	-	512.1	376	https://www.orthodb.org/?query=182490at3193	BLISTER
182727at3193	Missing
182787at3193	Complete	Chr02	14919851	14930940	+	577.1	329	https://www.orthodb.org/?query=182787at3193	uncharacterized protein At4g37920
183391at3193	Fragmented	Chr05	22281988	22286781	+	343.9	298	https://www.orthodb.org/?query=183391at3193	TRIGGER FACTOR-LIKE PROTEIN TIG CHLOROPLASTIC
184182at3193	Missing
184352at3193	Missing
184698at3193	Complete	Chr12	13865544	13872146	+	547.5	485	https://www.orthodb.org/?query=184698at3193	dentin sialophosphoprotein
185068at3193	Complete	Chr05	20421142	20424729	+	627.7	436	https://www.orthodb.org/?query=185068at3193	WD repeat-containing protein
185226at3193	Duplicated	Chr27	3080192	3084942	+	885.4	553	https://www.orthodb.org/?query=185226at3193	Abc transporter g family member
185226at3193	Duplicated	Chr27	3065172	3071973	+	843.1	542	https://www.orthodb.org/?query=185226at3193	Abc transporter g family member
185315at3193	Complete	Chr05	23095486	23064025	-	315.8	165	https://www.orthodb.org/?query=185315at3193	Protein TIC 20-v- chloroplastic
185482at3193	Complete	Chr20	737676	734870	-	940.3	559	https://www.orthodb.org/?query=185482at3193	Pentatricopeptide repeat-containing protein
185625at3193	Complete	Chr07	19437236	19439700	+	328.8	217	https://www.orthodb.org/?query=185625at3193	MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN
187054at3193	Complete	Chr16	2813299	2806899	-	1773.5	1098	https://www.orthodb.org/?query=187054at3193	Condensin-2 complex subunit
187066at3193	Fragmented	Chr05	24979542	24986830	+	213.7	212	https://www.orthodb.org/?query=187066at3193	chloride channel E
187173at3193	Fragmented	Chr20	9735722	9710983	-	494.8	354	https://www.orthodb.org/?query=187173at3193	Dnaj heat shock n-terminal domain-containing protein
187261at3193	Complete	Chr16	7053156	7055870	+	1328.9	722	https://www.orthodb.org/?query=187261at3193	Protein transport protein
187779at3193	Complete	Chr09	3095972	3087477	-	324.4	228	https://www.orthodb.org/?query=187779at3193	uncharacterized protein LOC114406851 isoform X1
187846at3193	Complete	Chr20	11002358	10998809	-	449.9	256	https://www.orthodb.org/?query=187846at3193	Plant intracellular Ras-group-related LRR protein 7
187989at3193	Missing
188132at3193	Complete	Chr21	9683316	9681963	-	653.7	350	https://www.orthodb.org/?query=188132at3193	Membrane metalloprotease
188268at3193	Missing
189764at3193	Complete	Chr12	9737265	9735613	-	150.6	141	https://www.orthodb.org/?query=189764at3193	protein LURP-one-related
190084at3193	Complete	Chr03	10560132	10555211	-	545.0	292	https://www.orthodb.org/?query=190084at3193	Non-canonical poly(A) RNA polymerase
190165at3193	Complete	Chr05	14660567	14665937	+	280.7	201	https://www.orthodb.org/?query=190165at3193	elongation factor
190240at3193	Complete	Chr05	19722982	19752044	+	800.4	581	https://www.orthodb.org/?query=190240at3193	tRNA (guanine(37)-N1)-methyltransferase
190316at3193	Complete	Chr17	25393821	25396285	+	270.5	154	https://www.orthodb.org/?query=190316at3193	Ribosomal protein
190873at3193	Complete	Chr16	3563535	3566603	+	919.8	468	https://www.orthodb.org/?query=190873at3193	GTP-binding protein
191746at3193	Missing
192567at3193	Missing
193014at3193	Complete	Chr21	5198246	5217186	+	1540.9	1172	https://www.orthodb.org/?query=193014at3193	Pentatricopeptide repeat-containing protein
193040at3193	Missing
193092at3193	Missing
193448at3193	Complete	Chr21	3580799	3578729	-	1105.3	560	https://www.orthodb.org/?query=193448at3193	pentatricopeptide repeat-containing protein
193603at3193	Complete	Chr07	11140462	11153942	+	5253.4	2992	https://www.orthodb.org/?query=193603at3193	E3 ubiquitin-protein ligase
193756at3193	Complete	Chr05	23927640	23923532	-	1201.1	610	https://www.orthodb.org/?query=193756at3193	Abc transporter g family member
194027at3193	Complete	Chr12	8530261	8529426	-	375.8	223	https://www.orthodb.org/?query=194027at3193	ribosomal protein L4
194872at3193	Complete	Chr12	10328832	10327189	-	900.3	543	https://www.orthodb.org/?query=194872at3193	DEAD-box ATP-dependent RNA helicase
194913at3193	Fragmented	Chr03	4780276	4796332	+	711.8	348	https://www.orthodb.org/?query=194913at3193	pentatricopeptide repeat-containing protein
195042at3193	Missing
195099at3193	Missing
195321at3193	Complete	Chr07	16785909	16785419	-	105.2	70	https://www.orthodb.org/?query=195321at3193	selenoprotein
195363at3193	Complete	Chr27	506764	506438	-	126.9	75	https://www.orthodb.org/?query=195363at3193	uncharacterized protein LOC112181864 isoform X1
195430at3193	Complete	Chr09	15407563	15410195	+	767.0	378	https://www.orthodb.org/?query=195430at3193	Carbohydrate kinase, FGGY, C-terminal
195525at3193	Complete	Chr21	17392193	17390846	-	697.7	385	https://www.orthodb.org/?query=195525at3193	2-(3-amino-3-carboxypropyl)histidine synthase
196208at3193	Missing
196322at3193	Fragmented	Chr23	10793362	10795035	+	202.6	190	https://www.orthodb.org/?query=196322at3193	2-carboxy-D-arabinitol-1-phosphatase
196664at3193	Complete	Chr20	643151	654094	+	313.5	218	https://www.orthodb.org/?query=196664at3193	Late embryogenesis abundant protein
197619at3193	Complete	Chr12	19967362	20030279	+	745.4	502	https://www.orthodb.org/?query=197619at3193	26S proteasome non-ATPase regulatory subunit
197724at3193	Complete	Chr09	3589650	3590952	+	607.4	447	https://www.orthodb.org/?query=197724at3193	Isopenicillin N synthase-like
197756at3193	Complete	Chr02	19451829	19448174	-	751.5	443	https://www.orthodb.org/?query=197756at3193	CLK4-associating serine/arginine rich
197908at3193	Missing
197924at3193	Complete	Chr07	15764029	15762415	-	143.7	78	https://www.orthodb.org/?query=197924at3193	Polyamine-modulated factor 1-binding protein 1
198110at3193	Complete	Chr02	17353547	17348459	-	1511.1	1034	https://www.orthodb.org/?query=198110at3193	condensin-2 complex subunit G2
198446at3193	Complete	Chr16	16103040	16115195	+	420.0	246	https://www.orthodb.org/?query=198446at3193	histidine protein
198525at3193	Complete	Chr03	22620552	22614786	-	248.0	187	https://www.orthodb.org/?query=198525at3193	PRA1 family protein
198568at3193	Complete	Chr09	7736705	7739668	+	1067.0	593	https://www.orthodb.org/?query=198568at3193	F-box/LRR-repeat protein
198706at3193	Complete	Chr02	25181007	25182345	+	524.6	394	https://www.orthodb.org/?query=198706at3193	Pentatricopeptide repeat-containing protein
199646at3193	Missing
199654at3193	Complete	Chr07	273111	275243	+	361.8	289	https://www.orthodb.org/?query=199654at3193	BZIP transcription factor
199783at3193	Complete	Chr09	93117	96400	+	752.6	466	https://www.orthodb.org/?query=199783at3193	S-acyltransferase
200152at3193	Complete	Chr25	2891699	2896214	+	1227.6	799	https://www.orthodb.org/?query=200152at3193	tsl-kinase interacting protein 1
200181at3193	Missing
200533at3193	Complete	Chr27	1937445	1941059	+	1173.1	661	https://www.orthodb.org/?query=200533at3193	Kh domain-containing protein
200711at3193	Complete	Chr20	4702144	4698038	-	661.2	336	https://www.orthodb.org/?query=200711at3193	dna-(apurinic or apyrimidinic site) lyase
200804at3193	Missing
200845at3193	Complete	Chr03	3979456	3975630	-	397.4	294	https://www.orthodb.org/?query=200845at3193	DNA repair protein
201289at3193	Complete	Chr12	16606839	16609554	+	522.3	385	https://www.orthodb.org/?query=201289at3193	Ubiquitin-conjugating enzyme E2-binding protein
201357at3193	Complete	Chr09	11906146	11896354	-	2039.4	1528	https://www.orthodb.org/?query=201357at3193	Autophagy-related protein 2
201405at3193	Complete	Chr20	14587366	14584944	-	278.2	166	https://www.orthodb.org/?query=201405at3193	Single-stranded dna-binding protein
201452at3193	Complete	Chr07	6907862	6910798	+	458.3	254	https://www.orthodb.org/?query=201452at3193	plastid transcriptionally active
201602at3193	Fragmented	Chr23	18406695	18408779	+	372.4	211	https://www.orthodb.org/?query=201602at3193	Unknown protein
