# BUSCO version is: 5.8.3 
# The lineage dataset is: embryophyta_odb12 (Creation date: 2025-07-01, number of genomes: 78, number of BUSCOs: 2026)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33065at3193	Complete	Chr14	4841549	4838781	-	456.7	294	https://www.orthodb.org/?query=33065at3193	clp protease adapter protein ClpF, chloroplastic
34178at3193	Complete	Chr27	15171634	15175261	+	462.9	306	https://www.orthodb.org/?query=34178at3193	MRNA cap guanine-N7 methyltransferase
34289at3193	Complete	Chr17	1358394	1379524	+	701.8	466	https://www.orthodb.org/?query=34289at3193	Kinesin
36662at3193	Complete	Chr20	5432083	5424620	-	1518.9	927	https://www.orthodb.org/?query=36662at3193	Guanine nucleotide-binding protein, beta
36748at3193	Complete	Chr03	8579319	8575563	-	673.6	364	https://www.orthodb.org/?query=36748at3193	transducin beta-like protein 2-like
39770at3193	Complete	Chr12	21967169	21956833	-	1496.4	910	https://www.orthodb.org/?query=39770at3193	Kinesin
40191at3193	Complete	Chr07	7021622	7023397	+	216.1	136	https://www.orthodb.org/?query=40191at3193	Spindle and kinetochore-associated protein
40604at3193	Complete	Chr20	5208730	5213565	+	613.0	387	https://www.orthodb.org/?query=40604at3193	JmjC domain-containing protein
40647at3193	Fragmented	Chr21	11766802	11767724	+	118.8	73	https://www.orthodb.org/?query=40647at3193	atp synthase protein i
41656at3193	Complete	Chr02	1515812	1518347	+	143.2	82	https://www.orthodb.org/?query=41656at3193	RNA polymerase II transcriptional coactivator
42511at3193	Missing
44148at3193	Missing
44385at3193	Complete	Chr25	3729975	3711804	-	988.7	624	https://www.orthodb.org/?query=44385at3193	1,4-alpha-glucan-branching enzyme
45995at3193	Complete	Chr21	6399271	6407749	+	773.0	430	https://www.orthodb.org/?query=45995at3193	pentatricopeptide repeat-containing protein
47129at3193	Complete	Chr17	10423499	10421008	-	633.1	369	https://www.orthodb.org/?query=47129at3193	Zinc finger hit domain-containing
47727at3193	Complete	Chr17	16259473	16256289	-	418.4	271	https://www.orthodb.org/?query=47727at3193	Myb family transcription factor
48098at3193	Complete	Chr14	4850257	4842748	-	186.9	118	https://www.orthodb.org/?query=48098at3193	Acetyl-CoA decarbonylase/synthase complex subunit alpha 1
52640at3193	Complete	Chr12	15581715	15584565	+	429.4	212	https://www.orthodb.org/?query=52640at3193	rhodanese-like domain-containing protein
53615at3193	Fragmented	Chr07	2686913	2686017	-	70.6	191	https://www.orthodb.org/?query=53615at3193	Tubby
54323at3193	Fragmented	Chr12	19440690	19472615	+	835.1	550	https://www.orthodb.org/?query=54323at3193	DUF639 family protein
57017at3193	Complete	Chr09	948378	946530	-	202.1	140	https://www.orthodb.org/?query=57017at3193	KH domain-containing protein
57063at3193	Complete	Chr16	2191586	2196155	+	905.5	519	https://www.orthodb.org/?query=57063at3193	Pumilio
58104at3193	Complete	Chr12	2610904	2619030	+	781.1	414	https://www.orthodb.org/?query=58104at3193	Pentatricopeptide repeat-containing protein
59814at3193	Complete	Chr12	13835828	13829308	-	1217.3	616	https://www.orthodb.org/?query=59814at3193	Gamma-tubulin complex component
61870at3193	Missing
61994at3193	Complete	Chr23	7966471	7965133	-	695.7	376	https://www.orthodb.org/?query=61994at3193	pentatricopeptide repeat-containing protein
62596at3193	Missing
63225at3193	Complete	Chr16	5022700	5022259	-	233.2	151	https://www.orthodb.org/?query=63225at3193	FERREDOXIN
63409at3193	Missing
64148at3193	Missing
64381at3193	Complete	Chr12	13635146	13632294	-	605.2	383	https://www.orthodb.org/?query=64381at3193	DNA excision repair protein ERCC-1
64545at3193	Missing
64958at3193	Missing
65375at3193	Complete	Chr09	4568747	4567481	-	181.4	120	https://www.orthodb.org/?query=65375at3193	Zinc finger HIT domain-containing protein 3
65668at3193	Complete	Chr27	12889104	12893155	+	1562.8	989	https://www.orthodb.org/?query=65668at3193	AP-5 complex subunit beta-1
66120at3193	Complete	Chr25	11643772	11654490	+	492.0	305	https://www.orthodb.org/?query=66120at3193	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR
67447at3193	Complete	Chr07	11559415	11557876	-	765.0	434	https://www.orthodb.org/?query=67447at3193	Pentatricopeptide repeat-containing protein
70457at3193	Complete	Chr20	5238471	5240900	+	347.9	195	https://www.orthodb.org/?query=70457at3193	CRAL_TRIO domain-containing protein
70634at3193	Complete	Chr09	7861241	7859749	-	90.9	74	https://www.orthodb.org/?query=70634at3193	Leucine-rich repeat-containing N-terminal, plant-type
70679at3193	Complete	Chr16	1227342	1222572	-	901.3	550	https://www.orthodb.org/?query=70679at3193	Mediator of RNA polymerase II transcription subunit 8
70875at3193	Missing
70938at3193	Complete	Chr14	5119688	5117720	-	1062.1	612	https://www.orthodb.org/?query=70938at3193	pentatricopeptide repeat-containing protein
72622at3193	Complete	Chr05	15740582	15734231	-	902.5	727	https://www.orthodb.org/?query=72622at3193	nuclear pore complex protein
73343at3193	Complete	Chr23	4914056	4925913	+	1725.3	1241	https://www.orthodb.org/?query=73343at3193	dentin sialophosphoprotein-like
73712at3193	Complete	Chr07	6103795	6106307	+	512.8	366	https://www.orthodb.org/?query=73712at3193	peptidyl-prolyl cis-trans isomerase
75351at3193	Missing
77018at3193	Complete	Chr27	3877332	3876033	-	572.4	327	https://www.orthodb.org/?query=77018at3193	Root primordium defective
80624at3193	Complete	Chr17	20900871	20898953	-	333.0	162	https://www.orthodb.org/?query=80624at3193	Ribosomal protein
80691at3193	Complete	Chr05	19839809	19835712	-	765.8	402	https://www.orthodb.org/?query=80691at3193	AUGMIN subunit 4
82160at3193	Complete	Chr05	3301268	3296444	-	457.8	283	https://www.orthodb.org/?query=82160at3193	mitochondrial outer membrane import complex protein
85763at3193	Complete	Chr12	529914	526472	-	662.6	594	https://www.orthodb.org/?query=85763at3193	bromodomain-containing protein
88535at3193	Fragmented	Chr17	4033366	4040615	+	174.9	147	https://www.orthodb.org/?query=88535at3193	nusG
89162at3193	Complete	Chr07	6456841	6447173	-	278.3	169	https://www.orthodb.org/?query=89162at3193	uncharacterized protein LOC132184112 isoform X1
89299at3193	Complete	Chr16	703504	705541	+	336.3	191	https://www.orthodb.org/?query=89299at3193	Ribosomal protein
90405at3193	Complete	Chr07	1312591	1319617	+	956.2	697	https://www.orthodb.org/?query=90405at3193	Kinesin
91839at3193	Complete	Chr17	19043579	19042676	-	326.6	236	https://www.orthodb.org/?query=91839at3193	DnaJ subfamily C member 2
93216at3193	Complete	Chr03	8295914	8297672	+	222.2	161	https://www.orthodb.org/?query=93216at3193	coiled-coil domain-containing protein
93245at3193	Missing
94451at3193	Missing
98540at3193	Missing
100242at3193	Complete	Chr03	10221777	10218502	-	262.5	142	https://www.orthodb.org/?query=100242at3193	DEAD-box ATP-dependent RNA helicase
100993at3193	Complete	Chr25	12589100	12589331	+	142.0	69	https://www.orthodb.org/?query=100993at3193	uncharacterized protein LOC110623473 isoform X1
101791at3193	Complete	Chr23	10920603	10923889	+	168.7	153	https://www.orthodb.org/?query=101791at3193	Ribosomal RNA-processing protein
104128at3193	Complete	Chr23	1866339	1862291	-	708.7	460	https://www.orthodb.org/?query=104128at3193	Tic 62 protein
104546at3193	Complete	Chr21	10798547	10800876	+	150.6	177	https://www.orthodb.org/?query=104546at3193	Protein ECERIFERUM 16
108041at3193	Complete	Chr23	4492462	4493789	+	302.4	317	https://www.orthodb.org/?query=108041at3193	SMAD/FHA domain-containing protein
108863at3193	Complete	Chr27	17682197	17685704	+	587.2	590	https://www.orthodb.org/?query=108863at3193	nuclear fragile X mental retardation-interacting protein
108886at3193	Complete	Chr03	7656500	7655345	-	271.2	276	https://www.orthodb.org/?query=108886at3193	protein ROOT PRIMORDIUM DEFECTIVE
109045at3193	Missing
110301at3193	Missing
114704at3193	Complete	Chr07	4563402	4567028	+	321.6	200	https://www.orthodb.org/?query=114704at3193	Dcl protein
142312at3193	Complete	Chr27	387383	385584	-	181.6	91	https://www.orthodb.org/?query=142312at3193	NADH dehydrogenase ubiquinone iron-sulfur protein 6
143631at3193	Missing
146317at3193	Complete	Chr23	26614411	26611326	-	933.0	516	https://www.orthodb.org/?query=146317at3193	E3 ubiquitin-protein ligase
147136at3193	Complete	Chr14	2342134	2345486	+	999.3	498	https://www.orthodb.org/?query=147136at3193	ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE
147154at3193	Complete	Chr20	6630918	6639022	+	261.7	133	https://www.orthodb.org/?query=147154at3193	uncharacterized protein At5g50100, mitochondrial
147155at3193	Complete	Chr05	18888283	18890066	+	304.2	185	https://www.orthodb.org/?query=147155at3193	Heat shock protein
147178at3193	Complete	Chr12	5202028	5197361	-	1492.0	695	https://www.orthodb.org/?query=147178at3193	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
147375at3193	Complete	Chr25	2036756	2034881	-	179.9	101	https://www.orthodb.org/?query=147375at3193	membrane magnesium transporter
147532at3193	Complete	Chr21	6193942	6190890	-	885.0	435	https://www.orthodb.org/?query=147532at3193	Ultraviolet-B receptor
148083at3193	Fragmented	Chr20	1205004	1202989	-	368.2	284	https://www.orthodb.org/?query=148083at3193	f-box/wd-40 repeat-containing protein
148123at3193	Complete	Chr12	3415897	3403613	-	342.7	170	https://www.orthodb.org/?query=148123at3193	PITH domain-containing protein
148833at3193	Missing
149889at3193	Complete	Chr27	2946119	2938552	-	418.8	240	https://www.orthodb.org/?query=149889at3193	pentatricopeptide repeat-containing protein
149917at3193	Fragmented	Chr07	6675154	6674727	-	133.7	79	https://www.orthodb.org/?query=149917at3193	DNA cross-link repair protein
150224at3193	Complete	Chr09	6414186	6411491	-	372.9	218	https://www.orthodb.org/?query=150224at3193	Histidine phosphatase superfamily, clade-1
151298at3193	Complete	Chr09	7105696	7103893	-	231.3	122	https://www.orthodb.org/?query=151298at3193	chromatin-remodeling complex subunit
151317at3193	Complete	Chr12	11285633	11282520	-	731.0	352	https://www.orthodb.org/?query=151317at3193	chloroplast stem-loop binding protein of 41 kDa b chloroplastic
151815at3193	Complete	Chr16	3762234	3760349	-	389.8	202	https://www.orthodb.org/?query=151815at3193	tRNA/rRNA methyltransferase
152842at3193	Fragmented	Chr09	6995887	7006554	+	3754.4	2127	https://www.orthodb.org/?query=152842at3193	Serine/threonine-protein kinase
153106at3193	Complete	Chr03	1321079	1322096	+	503.1	308	https://www.orthodb.org/?query=153106at3193	Cytochrome P450
153444at3193	Complete	Chr09	1984808	1981025	-	413.5	182	https://www.orthodb.org/?query=153444at3193	peptidyl-prolyl cis-trans isomerase
153673at3193	Complete	Chr27	9881594	9849292	-	1094.2	521	https://www.orthodb.org/?query=153673at3193	Methionine--tRNA ligase
153743at3193	Missing
153884at3193	Complete	Chr20	4440685	4450639	+	119.7	82	https://www.orthodb.org/?query=153884at3193	centromere protein x
155188at3193	Complete	Chr27	6325091	6321353	-	846.8	514	https://www.orthodb.org/?query=155188at3193	Mini-chromosome maintenance complex-binding protein
155806at3193	Complete	Chr02	22718307	22721365	+	364.0	206	https://www.orthodb.org/?query=155806at3193	methyltransferase-like protein 23-like protein
155926at3193	Fragmented	Chr17	19316469	19318127	+	538.7	275	https://www.orthodb.org/?query=155926at3193	Poly(U)-specific endoribonuclease
156176at3193	Missing
156247at3193	Complete	Chr16	3618151	3614970	-	438.9	274	https://www.orthodb.org/?query=156247at3193	RING finger and CHY zinc finger domain-containing protein
156574at3193	Complete	Chr16	3880088	3867487	-	1246.2	940	https://www.orthodb.org/?query=156574at3193	SAC3 family protein
157562at3193	Complete	Chr09	1277718	1278168	+	262.3	145	https://www.orthodb.org/?query=157562at3193	Thymocyte nuclear protein
157962at3193	Complete	Chr21	23344436	23348226	+	94.3	88	https://www.orthodb.org/?query=157962at3193	TRANSMEMBRANE PROTEIN 256
158446at3193	Missing
158863at3193	Complete	Chr17	7881722	7884080	+	487.1	254	https://www.orthodb.org/?query=158863at3193	iron-sulfur protein
159205at3193	Complete	Chr27	6430146	6433614	+	385.3	231	https://www.orthodb.org/?query=159205at3193	Reticulon-like protein
159481at3193	Complete	Chr07	10768673	10766837	-	1053.8	579	https://www.orthodb.org/?query=159481at3193	pentatricopeptide repeat-containing protein
159880at3193	Complete	Chr09	2072197	2069596	-	1095.8	688	https://www.orthodb.org/?query=159880at3193	isoamylase
159963at3193	Missing
160053at3193	Complete	Chr21	7502682	7504641	+	1019.6	545	https://www.orthodb.org/?query=160053at3193	pentatricopeptide repeat-containing protein
160138at3193	Complete	Chr20	3305098	3310377	+	628.2	354	https://www.orthodb.org/?query=160138at3193	Ubiquitin-like modifier-activating enzyme
160328at3193	Complete	Chr12	5558578	5556448	-	265.8	142	https://www.orthodb.org/?query=160328at3193	Protein disulfide-isomerase
161420at3193	Missing
161610at3193	Complete	Chr27	7576536	7581848	+	1010.1	728	https://www.orthodb.org/?query=161610at3193	nuclear pore complex protein
162301at3193	Missing
162497at3193	Missing
162511at3193	Complete	Chr23	8369843	8372252	+	792.5	407	https://www.orthodb.org/?query=162511at3193	photosynthetic NDH subunit of subcomplex B 1
164035at3193	Complete	Chr05	19446320	19441642	-	967.4	520	https://www.orthodb.org/?query=164035at3193	ap-5 complex subunit zeta-1
164345at3193	Missing
164609at3193	Missing
164676at3193	Complete	Chr12	9195923	9198149	+	736.8	406	https://www.orthodb.org/?query=164676at3193	Pentatricopeptide repeat-containing protein
165149at3193	Complete	Chr09	11010670	11008417	-	1285.7	713	https://www.orthodb.org/?query=165149at3193	Pentatricopeptide repeat-containing protein
166133at3193	Complete	Chr21	26573724	26570613	-	496.9	401	https://www.orthodb.org/?query=166133at3193	ALPHA- AND GAMMA-ADAPTIN-BINDING PROTEIN P34
167467at3193	Complete	Chr17	6044054	6048607	+	724.0	467	https://www.orthodb.org/?query=167467at3193	dnaJ protein
168517at3193	Complete	Chr16	23598314	23585543	-	802.3	414	https://www.orthodb.org/?query=168517at3193	Pentatricopeptide repeat-containing protein
168591at3193	Complete	Chr20	6777555	6775456	-	835.5	475	https://www.orthodb.org/?query=168591at3193	Pentatricopeptide repeat-containing protein
169145at3193	Complete	Chr23	6151717	6158044	+	1862.5	1144	https://www.orthodb.org/?query=169145at3193	Phox
169616at3193	Complete	Chr07	6559301	6555252	-	696.9	359	https://www.orthodb.org/?query=169616at3193	guanine nucleotide-binding protein subunit alpha
170158at3193	Missing
170334at3193	Complete	Chr03	12382140	12392323	+	1020.6	630	https://www.orthodb.org/?query=170334at3193	uncharacterized protein LOC121048798 isoform X1
170411at3193	Fragmented	Chr27	7552803	7549212	-	287.3	280	https://www.orthodb.org/?query=170411at3193	aarF domain-containing protein kinase 1
170513at3193	Complete	Chr14	980372	985769	+	972.0	522	https://www.orthodb.org/?query=170513at3193	4-coumarate:CoA ligase-like
170862at3193	Missing
171078at3193	Fragmented	Chr09	89634	87644	-	324.6	549	https://www.orthodb.org/?query=171078at3193	meiosis-specific protein
171390at3193	Complete	Chr27	14126585	14122527	-	828.9	466	https://www.orthodb.org/?query=171390at3193	acyl-CoA-binding domain-containing protein
172439at3193	Complete	Chr20	22622913	22648745	+	998.2	540	https://www.orthodb.org/?query=172439at3193	Amidohydrolase
172901at3193	Complete	Chr12	12556896	12567703	+	503.9	300	https://www.orthodb.org/?query=172901at3193	cell cycle checkpoint control protein
173256at3193	Complete	Chr27	8161433	8156908	-	488.9	376	https://www.orthodb.org/?query=173256at3193	uncharacterized protein At2g39910
173351at3193	Complete	Chr16	10965643	10963260	-	283.5	232	https://www.orthodb.org/?query=173351at3193	uncharacterized protein LOC107466599 isoform X1
174449at3193	Complete	Chr16	713104	710980	-	1089.9	648	https://www.orthodb.org/?query=174449at3193	Pentatricopeptide repeat-containing protein
175130at3193	Complete	Chr17	23702161	23696925	-	857.8	690	https://www.orthodb.org/?query=175130at3193	uncharacterized protein LOC132176588 isoform X1
175649at3193	Complete	Chr21	14005704	14003262	-	1335.0	751	https://www.orthodb.org/?query=175649at3193	Pentatricopeptide repeat-containing protein
176373at3193	Missing
176449at3193	Missing
176472at3193	Complete	Chr12	2571147	2568172	-	941.1	722	https://www.orthodb.org/?query=176472at3193	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
177125at3193	Complete	Chr25	9258464	9255819	-	1515.2	780	https://www.orthodb.org/?query=177125at3193	gamma-tubulin complex component
177145at3193	Complete	Chr02	11833569	11830799	-	421.9	220	https://www.orthodb.org/?query=177145at3193	Haloacid dehalogenase-like hydrolase domain-containing protein
177494at3193	Missing
177538at3193	Complete	Chr17	14904110	14905796	+	728.6	550	https://www.orthodb.org/?query=177538at3193	E3 ubiquitin-protein ligase
177858at3193	Complete	Chr21	2790651	2800067	+	1284.6	777	https://www.orthodb.org/?query=177858at3193	DNA repair protein
177952at3193	Complete	Chr09	8380383	8376464	-	609.8	350	https://www.orthodb.org/?query=177952at3193	WD repeat-containing protein
179865at3193	Missing
180401at3193	Complete	Chr03	8335945	8339852	+	873.2	801	https://www.orthodb.org/?query=180401at3193	SMAD/FHA DOMAIN-CONTAINING PROTEIN
180909at3193	Complete	Chr20	207751	204505	-	1105.3	759	https://www.orthodb.org/?query=180909at3193	Microtubule-associated protein
181096at3193	Fragmented	Chr03	2157380	2154462	-	179.0	672	https://www.orthodb.org/?query=181096at3193	DUF3741-associated sequence motif
181283at3193	Complete	Chr17	24769434	24776717	+	638.7	321	https://www.orthodb.org/?query=181283at3193	Serine racemase
181415at3193	Complete	Chr14	8318275	8323442	+	686.8	423	https://www.orthodb.org/?query=181415at3193	Ribosomal protein
181523at3193	Complete	Chr17	1101965	1090378	-	263.1	169	https://www.orthodb.org/?query=181523at3193	PEPTIDE TRANSPORTER FAMILY PROTEIN
181585at3193	Complete	Chr09	12763137	12761516	-	328.0	166	https://www.orthodb.org/?query=181585at3193	Universal stress protein
181960at3193	Complete	Chr14	147383	151917	+	1908.8	1015	https://www.orthodb.org/?query=181960at3193	No exine formation
182010at3193	Complete	Chr20	322260	320915	-	536.8	325	https://www.orthodb.org/?query=182010at3193	pentatricopeptide repeat-containing protein
182490at3193	Complete	Chr16	9681440	9674602	-	512.5	376	https://www.orthodb.org/?query=182490at3193	BLISTER
182727at3193	Missing
182787at3193	Complete	Chr02	14543480	14546253	+	532.9	329	https://www.orthodb.org/?query=182787at3193	uncharacterized protein At4g37920
183391at3193	Fragmented	Chr05	20389394	20400668	+	304.5	275	https://www.orthodb.org/?query=183391at3193	TRIGGER FACTOR-LIKE PROTEIN TIG CHLOROPLASTIC
184182at3193	Missing
184352at3193	Missing
184698at3193	Complete	Chr12	13370985	13377523	+	539.1	482	https://www.orthodb.org/?query=184698at3193	dentin sialophosphoprotein
185068at3193	Complete	Chr05	18580875	18584516	+	632.0	436	https://www.orthodb.org/?query=185068at3193	WD repeat-containing protein
185226at3193	Missing
185315at3193	Complete	Chr05	21260926	21257487	-	316.7	163	https://www.orthodb.org/?query=185315at3193	Protein TIC 20-v- chloroplastic
185482at3193	Complete	Chr20	688394	684378	-	943.8	559	https://www.orthodb.org/?query=185482at3193	Pentatricopeptide repeat-containing protein
185625at3193	Complete	Chr07	17518711	17521144	+	323.9	217	https://www.orthodb.org/?query=185625at3193	MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN
187054at3193	Complete	Chr16	2702955	2697075	-	1785.3	1098	https://www.orthodb.org/?query=187054at3193	Condensin-2 complex subunit
187066at3193	Fragmented	Chr05	22744608	22746641	+	188.9	209	https://www.orthodb.org/?query=187066at3193	chloride channel E
187173at3193	Fragmented	Chr20	8589920	8586336	-	520.5	353	https://www.orthodb.org/?query=187173at3193	Dnaj heat shock n-terminal domain-containing protein
187261at3193	Complete	Chr16	6298620	6301334	+	1345.4	722	https://www.orthodb.org/?query=187261at3193	Protein transport protein
187779at3193	Complete	Chr09	2355887	2353210	-	323.2	228	https://www.orthodb.org/?query=187779at3193	uncharacterized protein LOC114406851 isoform X1
187846at3193	Complete	Chr20	9760557	9756883	-	448.8	256	https://www.orthodb.org/?query=187846at3193	Plant intracellular Ras-group-related LRR protein 7
187989at3193	Missing
188132at3193	Complete	Chr21	9237771	9214215	-	652.4	350	https://www.orthodb.org/?query=188132at3193	Membrane metalloprotease
188268at3193	Complete	Chr07	4368023	4364580	-	1074.4	672	https://www.orthodb.org/?query=188268at3193	THO complex, subunit
189764at3193	Complete	Chr12	9721911	9720215	-	153.3	142	https://www.orthodb.org/?query=189764at3193	protein LURP-one-related
190084at3193	Complete	Chr03	10297425	10292542	-	540.7	293	https://www.orthodb.org/?query=190084at3193	Non-canonical poly(A) RNA polymerase
190165at3193	Fragmented	Chr05	13908909	13913360	+	238.7	161	https://www.orthodb.org/?query=190165at3193	elongation factor
190240at3193	Complete	Chr05	17969730	17974525	+	779.2	568	https://www.orthodb.org/?query=190240at3193	tRNA (guanine(37)-N1)-methyltransferase
190316at3193	Complete	Chr17	22296493	22298935	+	272.1	155	https://www.orthodb.org/?query=190316at3193	Ribosomal protein
190873at3193	Complete	Chr16	3364825	3367868	+	906.4	469	https://www.orthodb.org/?query=190873at3193	GTP-binding protein
191746at3193	Missing
192567at3193	Complete	Chr12	7602423	7605044	+	565.1	380	https://www.orthodb.org/?query=192567at3193	plastid transcriptionally active 16
193014at3193	Complete	Chr21	4951753	4959990	+	1496.7	1173	https://www.orthodb.org/?query=193014at3193	Pentatricopeptide repeat-containing protein
193040at3193	Complete	Chr07	1951848	1935952	-	1782.6	1020	https://www.orthodb.org/?query=193040at3193	Histone lysine-specific demethylase
193092at3193	Missing
193448at3193	Complete	Chr21	3427117	3423812	-	1097.4	560	https://www.orthodb.org/?query=193448at3193	pentatricopeptide repeat-containing protein
193603at3193	Complete	Chr07	10924932	10938401	+	5244.2	2992	https://www.orthodb.org/?query=193603at3193	E3 ubiquitin-protein ligase
193756at3193	Complete	Chr05	21856021	21851967	-	1197.1	610	https://www.orthodb.org/?query=193756at3193	Abc transporter g family member
194027at3193	Complete	Chr12	8281303	8278989	-	345.3	221	https://www.orthodb.org/?query=194027at3193	ribosomal protein L4
194872at3193	Complete	Chr12	10247053	10245496	-	883.6	520	https://www.orthodb.org/?query=194872at3193	DEAD-box ATP-dependent RNA helicase
194913at3193	Fragmented	Chr03	4861694	4878778	+	713.6	288	https://www.orthodb.org/?query=194913at3193	pentatricopeptide repeat-containing protein
195042at3193	Missing
195099at3193	Complete	Chr23	3022477	3017592	-	916.4	553	https://www.orthodb.org/?query=195099at3193	Pumilio
195321at3193	Complete	Chr07	15779502	15778979	-	110.8	72	https://www.orthodb.org/?query=195321at3193	selenoprotein
195363at3193	Complete	Chr27	405800	384839	-	126.5	77	https://www.orthodb.org/?query=195363at3193	uncharacterized protein LOC112181864 isoform X1
195430at3193	Complete	Chr09	13644265	13648458	+	833.8	417	https://www.orthodb.org/?query=195430at3193	Carbohydrate kinase, FGGY, C-terminal
195525at3193	Complete	Chr21	16125194	16100461	-	695.4	386	https://www.orthodb.org/?query=195525at3193	2-(3-amino-3-carboxypropyl)histidine synthase
196208at3193	Missing
196322at3193	Fragmented	Chr23	12025133	12026825	+	203.5	191	https://www.orthodb.org/?query=196322at3193	2-carboxy-D-arabinitol-1-phosphatase
196664at3193	Complete	Chr20	574337	582388	+	308.4	212	https://www.orthodb.org/?query=196664at3193	Late embryogenesis abundant protein
197619at3193	Missing
197724at3193	Complete	Chr09	2894320	2895699	+	546.5	448	https://www.orthodb.org/?query=197724at3193	Isopenicillin N synthase-like
197756at3193	Complete	Chr02	18620981	18617327	-	749.4	443	https://www.orthodb.org/?query=197756at3193	CLK4-associating serine/arginine rich
197908at3193	Complete	Chr16	17464018	17467000	+	416.1	350	https://www.orthodb.org/?query=197908at3193	DNAJ heat shock N-terminal domain-containing protein
197924at3193	Complete	Chr07	14930765	14929214	-	145.6	78	https://www.orthodb.org/?query=197924at3193	Polyamine-modulated factor 1-binding protein 1
198110at3193	Complete	Chr02	16847110	16842019	-	1500.9	1032	https://www.orthodb.org/?query=198110at3193	condensin-2 complex subunit G2
198446at3193	Complete	Chr16	13436603	13448442	+	424.3	246	https://www.orthodb.org/?query=198446at3193	histidine protein
198525at3193	Complete	Chr03	21275647	21278724	+	267.5	185	https://www.orthodb.org/?query=198525at3193	PRA1 family protein
198568at3193	Complete	Chr09	6960085	6963062	+	1023.1	594	https://www.orthodb.org/?query=198568at3193	F-box/LRR-repeat protein
198706at3193	Missing
199646at3193	Missing
199654at3193	Complete	Chr07	232432	234522	+	355.4	264	https://www.orthodb.org/?query=199654at3193	BZIP transcription factor
199783at3193	Complete	Chr09	106422	109703	+	744.4	469	https://www.orthodb.org/?query=199783at3193	S-acyltransferase
200152at3193	Complete	Chr25	2050597	2055087	+	1214.0	799	https://www.orthodb.org/?query=200152at3193	tsl-kinase interacting protein 1
200181at3193	Missing
200533at3193	Complete	Chr27	1786271	1789871	+	1163.2	661	https://www.orthodb.org/?query=200533at3193	Kh domain-containing protein
200711at3193	Complete	Chr20	3932410	3928267	-	656.0	336	https://www.orthodb.org/?query=200711at3193	dna-(apurinic or apyrimidinic site) lyase
200804at3193	Missing
200845at3193	Complete	Chr03	4141184	4137357	-	396.1	294	https://www.orthodb.org/?query=200845at3193	DNA repair protein
201289at3193	Complete	Chr12	15603235	15605944	+	522.1	385	https://www.orthodb.org/?query=201289at3193	Ubiquitin-conjugating enzyme E2-binding protein
201357at3193	Complete	Chr09	10802180	10787901	-	2067.8	1530	https://www.orthodb.org/?query=201357at3193	Autophagy-related protein 2
201405at3193	Complete	Chr20	13119232	13116793	-	277.9	170	https://www.orthodb.org/?query=201405at3193	Single-stranded dna-binding protein
201452at3193	Missing
