## 1.1.1
## assembly	: /project/coffea_pangenome/Artocarpus/Assemblies/20250101_JustinAssemblies/primary_asm/HART058.fa
## coverage	 bam0 - /project/coffea_pangenome/Artocarpus/Assemblies/20250101_JustinAssemblies/HART058/06_realign_hic_hifi/asm.hifi.bam
## taxonomy	 tax0 - /project/coffea_pangenome/Artocarpus/Assemblies/20250101_JustinAssemblies/HART058/07_busco_yak_blob/blast.out
## nodesDB	: /90daydata/coffea_pangenome/puzzler_trials/blob_downloads/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scaffold_113	60048	0.5603	0	25.0588	Streptophyta	96829.0	0
scaffold_114	60000	0.6838	0	1.4849	Actinomycetota	35740.0	0
scaffold_115	59899	0.4492	0	191.3835	Streptophyta	120444.0	0
scaffold_116	59576	0.5596	0	202.8896	Streptophyta	96760.0	0
scaffold_117	59554	0.6871	0	1.8285	Pseudomonadota	432292.0	0
scaffold_118	59364	0.6485	0	1.8344	Actinomycetota	44252.0	0
scaffold_119	58516	0.3966	0	1.5226	Basidiomycota	2599.0	0
scaffold_120	58218	0.5588	0	22.1056	Streptophyta	96760.0	0
scaffold_121	58132	0.5594	0	32.5262	Streptophyta	96760.0	0
scaffold_122	57831	0.4042	0	2.3965	Basidiomycota	6853.0	1
scaffold_123	57116	0.4158	0	1.2133	Basidiomycota	6039.0	1
scaffold_124	56876	0.5573	0	151.0797	Streptophyta	96760.0	0
scaffold_125	56645	0.405	0	1.2234	Basidiomycota	4546.0	1
scaffold_126	56445	0.6539	0	1.7538	Actinomycetota	71118.0	0
scaffold_127	56372	0.4625	0	408.6471	Streptophyta	257571.0	0
scaffold_128	56159	0.392	0	11.9868	Arthropoda	126796.0	0
scaffold_129	55829	0.4492	0	606.0769	Streptophyta	213367.0	0
scaffold_130	55755	0.5593	0	44.7437	Streptophyta	96760.0	0
scaffold_131	55737	0.6898	0	2.4866	Actinomycetota	73250.0	0
scaffold_132	55545	0.446	0	662.287	Streptophyta	186560.0	0
scaffold_133	55138	0.5832	0	3.9499	Uroviricota	226.0	1
scaffold_134	55017	0.56	0	22.1322	Streptophyta	96891.0	0
scaffold_135	54751	0.4081	0	1.4465	Basidiomycota	2410.0	1
scaffold_136	54550	0.4464	0	192.3652	Streptophyta	169460.0	0
scaffold_137	54438	0.6806	0	1.6367	Actinomycetota	37370.0	0
scaffold_138	54061	0.6823	0	1.4649	Actinomycetota	94055.0	0
scaffold_139	53954	0.5575	0	33.0266	Streptophyta	96760.0	0
scaffold_140	53919	0.6967	0	1.836	Actinomycetota	77647.0	0
scaffold_141	53570	0.5576	0	3.8807	Streptophyta	96891.0	0
scaffold_142	53381	0.5592	0	63.0533	Streptophyta	96760.0	0
scaffold_143	53308	0.4199	0	873.9268	Streptophyta	402453.0	0
scaffold_144	52966	0.5591	0	22.8023	Streptophyta	96760.0	0
scaffold_145	52789	0.5588	0	201.7829	Streptophyta	96760.0	0
scaffold_146	51451	0.4391	0	342.2927	Streptophyta	155211.0	0
scaffold_147	51067	0.3616	0	29.8535	Arthropoda	73218.0	0
scaffold_148	50724	0.559	0	3.513	Streptophyta	96760.0	0
scaffold_149	50695	0.5582	0	14.6458	Streptophyta	96891.0	0
scaffold_150	48341	0.4553	0	0.8191	Rotifera	792.0	1
scaffold_151	48125	0.6784	0	2.057	Actinomycetota	43832.0	0
scaffold_152	48031	0.5592	0	52.1452	Streptophyta	96760.0	0
scaffold_153	47621	0.5606	0	8.9389	Streptophyta	96891.0	0
scaffold_154	47412	0.4678	0	15.8687	Streptophyta	174538.0	0
scaffold_155	46639	0.5563	0	31.8389	Streptophyta	96760.0	0
scaffold_156	46561	0.6965	0	1.4883	Pseudomonadota	248151.0	0
scaffold_157	45990	0.5601	0	52.3068	Streptophyta	96911.0	0
scaffold_158	45955	0.561	0	17.4489	Streptophyta	96891.0	0
scaffold_159	45844	0.6956	0	1.0797	Pseudomonadota	292687.0	0
scaffold_160	45741	0.4178	0	2.1643	Basidiomycota	4669.0	0
scaffold_161	45335	0.5603	0	191.2872	Streptophyta	96760.0	0
scaffold_162	45316	0.5572	0	19.2241	Streptophyta	96760.0	0
scaffold_163	45058	0.3983	0	1.0985	Basidiomycota	686.0	0
scaffold_164	44939	0.6901	0	1.3217	Actinomycetota	120304.0	0
scaffold_165	44890	0.4238	0	1.9848	no-hit	0.0	0
scaffold_166	44533	0.6704	0	2.223	Actinomycetota	66078.0	0
scaffold_167	44171	0.5586	0	33.6178	Streptophyta	96891.0	0
scaffold_168	43884	0.5591	0	27.9725	Streptophyta	96891.0	0
scaffold_169	43722	0.5594	0	66.5676	Streptophyta	96891.0	0
scaffold_170	43577	0.6831	0	1.8174	Actinomycetota	37575.0	0
scaffold_171	43536	0.6752	0	2.5013	Actinomycetota	65403.0	0
scaffold_172	43303	0.6754	0	1.8289	Actinomycetota	18440.0	0
scaffold_173	42984	0.5604	0	43.5282	Streptophyta	96760.0	0
scaffold_174	42620	0.5586	0	37.164	Streptophyta	96891.0	0
scaffold_175	42613	0.6752	0	2.5554	Actinomycetota	44636.0	0
scaffold_176	42559	0.5606	0	14.1891	Streptophyta	96760.0	0
scaffold_177	42237	0.6974	0	3.047	Actinomycetota	68000.0	0
scaffold_178	41874	0.5571	0	9.4565	Streptophyta	96769.0	0
scaffold_179	41627	0.3977	0	1.1891	Basidiomycota	375.0	0
scaffold_180	41280	0.559	0	68.587	Streptophyta	96891.0	0
scaffold_181	40999	0.4392	0	1.2073	Rotifera	307.0	0
scaffold_182	40909	0.326	0	604.4899	Streptophyta	329539.0	0
scaffold_183	40538	0.4346	0	275.7066	Streptophyta	155035.0	0
scaffold_184	40531	0.3969	0	24.6689	Arthropoda	37546.0	0
scaffold_185	40246	0.3335	0	1039.2487	Streptophyta	588962.0	0
scaffold_186	39980	0.3952	0	1.4857	Basidiomycota	3274.0	0
scaffold_187	39733	0.6795	0	2.2424	Actinomycetota	31209.0	0
scaffold_188	39459	0.415	0	1.5053	Basidiomycota	1945.0	0
scaffold_189	39307	0.5604	0	63.2149	Streptophyta	96760.0	0
scaffold_190	38989	0.5591	0	50.7813	Streptophyta	96891.0	0
scaffold_191	38950	0.3999	0	1.525	Basidiomycota	3711.0	0
scaffold_192	38917	0.6282	0	2.035	Actinomycetota	29515.0	0
scaffold_193	38862	0.5586	0	10.4442	Streptophyta	96777.0	0
scaffold_194	38847	0.5599	0	40.2638	Streptophyta	96766.0	0
scaffold_195	38393	0.6722	0	1.8049	Pseudomonadota	316989.0	0
scaffold_196	37685	0.42	0	1.3135	Basidiomycota	10026.0	0
scaffold_197	37470	0.4059	0	1.0568	Basidiomycota	3788.0	1
scaffold_198	37287	0.4182	0	1.593	Basidiomycota	9015.0	1
scaffold_199	36618	0.6824	0	1.8924	Actinomycetota	40516.0	0
scaffold_200	36102	0.5582	0	10.6942	Streptophyta	96760.0	0
scaffold_201	36075	0.6843	0	1.6465	Pseudomonadota	185339.0	0
scaffold_202	35911	0.5574	0	73.8793	Streptophyta	96760.0	0
scaffold_203	35874	0.3854	0	8.0026	Mollusca	2924.0	3
scaffold_204	35767	0.6776	0	2.2142	Actinomycetota	28971.0	0
scaffold_205	35214	0.5586	0	30.9238	Streptophyta	96760.0	0
scaffold_206	35176	0.559	0	71.7644	Streptophyta	96760.0	0
scaffold_207	35089	0.6225	0	2.5391	Actinomycetota	7655.0	0
scaffold_208	34893	0.6416	0	3.6883	Actinomycetota	81517.0	0
scaffold_209	34768	0.4062	0	1.4237	Basidiomycota	3999.0	1
scaffold_210	34208	0.6851	0	2.3151	Actinomycetota	45793.0	0
scaffold_211	33859	0.6786	0	2.339	Actinomycetota	30527.0	0
scaffold_212	33723	0.4605	0	3.5227	Streptophyta	156752.0	0
scaffold_213	33279	0.6838	0	1.4874	Actinomycetota	28497.0	0
scaffold_214	32442	0.5588	0	21.6654	Streptophyta	96760.0	0
scaffold_215	32301	0.5587	0	66.5058	Streptophyta	96760.0	0
scaffold_216	32272	0.5636	0	69.3263	Streptophyta	96891.0	0
scaffold_217	32216	0.5585	0	70.0614	Streptophyta	96760.0	0
scaffold_218	32158	0.4897	0	1.5392	Uroviricota	414783.0	1
scaffold_219	31948	0.6962	0	1.5493	Pseudomonadota	96932.0	0
scaffold_220	31666	0.5575	0	10.9418	Streptophyta	96760.0	0
scaffold_221	31657	0.3684	0	147.2878	no-hit	0.0	0
scaffold_222	31061	0.5611	0	0.9561	Streptophyta	96694.0	0
scaffold_223	30794	0.5566	0	10.2873	Streptophyta	96760.0	0
scaffold_224	30521	0.3666	0	36.0031	Arthropoda	22656.0	0
scaffold_225	30514	0.6175	0	1.9466	Pseudomonadota	13340.0	0
scaffold_226	30067	0.4495	0	1.9755	Streptophyta	112021.0	0
scaffold_227	29460	0.3832	0	5.0405	Mollusca	1694.0	3
scaffold_228	28934	0.257	0	5.1321	Ascomycota	14796.0	0
scaffold_229	28694	0.5607	0	16.5602	Streptophyta	96760.0	0
scaffold_230	28475	0.562	0	18.0782	Streptophyta	96751.0	0
scaffold_231	28445	0.4521	0	368.5577	Streptophyta	171665.0	0
scaffold_232	28243	0.454	0	4.9072	Basidiomycota	22029.0	2
scaffold_233	27674	0.5603	0	18.2437	Streptophyta	96760.0	0
scaffold_234	27536	0.5595	0	68.3075	Streptophyta	96891.0	0
scaffold_235	25083	0.5564	0	4.7361	Streptophyta	96760.0	0
scaffold_236	24826	0.3517	0	4.7851	Basidiomycota	12998.0	0
scaffold_237	24767	0.6463	0	1.9985	Pseudomonadota	20473.0	0
scaffold_238	23978	0.5586	0	6.6058	Streptophyta	96760.0	0
scaffold_239	21998	0.4267	0	437.4199	Streptophyta	399756.0	0
scaffold_240	19256	0.4787	0	1.0282	Streptophyta	163844.0	0
scaffold_241	15420	0.4689	0	0.0	Streptophyta	94215.0	0
scaffold_242	14968	0.5687	0	0.6614	Streptophyta	96694.0	0
scaffold_243	14102	0.4136	0	49.1397	Streptophyta	104026.0	0
scaffold_244	14046	0.4445	0	66.9555	Streptophyta	101465.0	0
scaffold_245	12336	0.347	0	2.4075	Streptophyta	122053.0	0
scaffold_246	10883	0.4366	0	1.8193	Streptophyta	67617.0	0
scaffold_247	10429	0.3368	0	0.0	Streptophyta	183874.0	0
scaffold_248	10304	0.4798	0	0.0	Streptophyta	82532.0	0
scaffold_29	697468	0.5594	0	55.1987	Streptophyta	96930.0	0
scaffold_30	505319	0.5559	0	82.0067	Streptophyta	96891.0	0
scaffold_31	384367	0.5559	0	60.6541	Streptophyta	96763.0	0
scaffold_32	223430	0.5592	0	20.337	Streptophyta	96891.0	0
scaffold_33	216601	0.3557	0	255.2116	Streptophyta	1397705.0	0
scaffold_34	208229	0.5594	0	34.7054	Streptophyta	96766.0	0
scaffold_35	143059	0.3617	0	1535.8736	Streptophyta	1019695.0	0
scaffold_36	138518	0.3642	0	1825.4973	Streptophyta	998141.0	0
scaffold_37	134263	0.5592	0	41.9538	Streptophyta	96760.0	0
scaffold_38	133043	0.5586	0	40.9248	Streptophyta	96786.0	0
scaffold_39	131155	0.4125	0	1.0567	Basidiomycota	8182.0	1
scaffold_40	126179	0.6929	0	1.4122	Pseudomonadota	280482.0	0
scaffold_41	122512	0.3535	0	1693.1019	Streptophyta	872892.0	0
scaffold_42	118743	0.3693	0	1722.2483	Streptophyta	708173.0	0
scaffold_43	117120	0.5589	0	45.9815	Streptophyta	96891.0	0
scaffold_44	116085	0.5579	0	29.08	Streptophyta	96760.0	0
scaffold_45	115810	0.555	0	144.3774	Streptophyta	96891.0	0
scaffold_46	113831	0.5589	0	42.0051	Streptophyta	96891.0	0
scaffold_47	113369	0.5588	0	71.429	Streptophyta	96915.0	0
scaffold_48	105317	0.6776	0	1.504	Actinomycetota	124581.0	0
scaffold_49	104973	0.6823	0	1.3203	Pseudomonadota	388914.0	0
scaffold_50	103246	0.6905	0	1.63	Pseudomonadota	239623.0	0
scaffold_51	102811	0.6879	0	1.8295	Actinomycetota	70265.0	0
scaffold_52	101097	0.5578	23	53.2813	Streptophyta	96760.0	0
scaffold_53	100001	0.4557	0	566.8426	Streptophyta	444501.0	0
scaffold_54	98124	0.438	0	579.199	Streptophyta	286713.0	0
scaffold_55	97720	0.6972	0	1.4183	Pseudomonadota	172263.0	0
scaffold_56	96063	0.396	0	1.3397	Basidiomycota	18064.0	0
scaffold_57	94346	0.5593	0	2.7281	no-hit	0.0	0
scaffold_58	92158	0.5584	0	66.7074	Streptophyta	96891.0	0
scaffold_59	91144	0.3889	0	1317.8186	Streptophyta	721445.0	0
scaffold_60	87513	0.5583	0	18.7781	Streptophyta	96760.0	0
scaffold_61	87255	0.4538	0	396.1863	Streptophyta	428045.0	0
scaffold_62	87215	0.6681	0	2.0431	Actinomycetota	79328.0	0
scaffold_63	87176	0.5591	0	24.5286	Streptophyta	96891.0	0
scaffold_64	86877	0.5593	0	15.725	Streptophyta	96760.0	0
scaffold_65	86461	0.3589	0	1614.87	Streptophyta	603231.0	0
scaffold_66	85922	0.4378	0	467.4295	Streptophyta	162185.0	0
scaffold_67	85867	0.4616	0	656.8035	Streptophyta	328643.0	0
scaffold_68	84005	0.668	0	1.8855	Actinomycetota	53136.0	0
scaffold_69	83861	0.4448	0	404.6656	Streptophyta	298869.0	0
scaffold_70	82841	0.6487	0	2.7485	Pseudomonadota	628866.0	0
scaffold_71	81829	0.6839	0	2.1776	Actinomycetota	52948.0	0
scaffold_72	81771	0.5573	0	21.7916	Streptophyta	96760.0	0
scaffold_73	81065	0.554	0	46.8936	Streptophyta	96760.0	0
scaffold_74	80232	0.558	0	22.333	Streptophyta	96760.0	0
scaffold_75	78816	0.689	0	1.6328	Actinomycetota	49931.0	0
scaffold_76	78008	0.4495	0	1197.3422	Streptophyta	202066.0	0
scaffold_77	77951	0.4531	0	123.5682	Streptophyta	209512.0	0
scaffold_78	76409	0.5535	0	61.8001	Streptophyta	96915.0	0
scaffold_79	76281	0.5581	0	53.3385	Streptophyta	96891.0	0
scaffold_80	75224	0.4124	0	1.0528	Basidiomycota	10405.0	0
scaffold_81	75107	0.4464	0	439.4411	Streptophyta	114585.0	0
scaffold_82	74456	0.6831	0	1.7285	Actinomycetota	70560.0	0
scaffold_83	72462	0.3806	0	43.7175	Streptophyta	681307.0	0
scaffold_84	71908	0.5593	0	39.5112	Streptophyta	96760.0	0
scaffold_85	71907	0.5588	0	20.5131	Streptophyta	96940.0	0
scaffold_86	71364	0.4502	0	42.5868	Streptophyta	264534.0	0
scaffold_87	71322	0.4499	0	653.7518	Streptophyta	211567.0	0
scaffold_88	70292	0.4513	0	720.3694	Streptophyta	266515.0	0
scaffold_89	70177	0.448	0	2.8213	Streptophyta	110049.0	0
scaffold_90	69108	0.4541	0	63.0289	Streptophyta	262157.0	0
scaffold_91	69105	0.6785	0	2.0056	Actinomycetota	77241.0	0
scaffold_92	68453	0.4212	0	1.3016	Basidiomycota	6160.0	2
scaffold_93	68412	0.7004	0	1.1576	Pseudomonadota	496455.0	0
scaffold_94	67298	0.419	0	1.471	Basidiomycota	5926.0	0
scaffold_95	66699	0.5581	0	30.4264	Streptophyta	96891.0	0
scaffold_96	66639	0.4637	0	549.9503	Streptophyta	175250.0	0
scaffold_97	65906	0.4447	0	17.8746	Streptophyta	162945.0	0
scaffold_98	65718	0.4507	0	19.1309	Streptophyta	142410.0	0
scaffold_99	65436	0.4451	0	7.2617	Streptophyta	149048.0	0
